id,name,unidentified_name_id,identified_name_id,item_type,use_type,material,weight,inv_gfx_id,grd_gfx_id,item_desc_id,stackable,max_change_count,dmg_small,dmg_large,min_level,max_level,loc_x,loc_y,map_id,bless,tradable,deletable,sealable,delay_id,delay_time,delay_effect,food_volume,save_at_once,charge_time,expiration_time
40523,白水晶,$3971,$3971,material,none,gemstone,0,330,3963,1831,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40524,黑色血痕,$2592,$2592,material,none,glass,10,1166,3110,927,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40525,格蘭肯之淚,$2591,$2591,material,none,gemstone,10,1183,3963,926,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40526,薄金屬板,$3236,$3236,material,none,gold,0,329,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40527,鋤頭,$3150,$3150,material,none,iron,3000,1535,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40528,守護神之袋,$2264,$2264,treasure_box,normal,none,10000,957,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40529,感謝信,$2026,$2026,questitem,normal,paper,1000,917,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40530,古代王族的鑰匙,$2363,$2363,questitem,normal,iron,3000,1021,3963,792,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40531,古代騎士的鑰匙,$2364,$2364,questitem,normal,iron,3000,1022,3963,793,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40532,古代法師的鑰匙,$2366,$2366,questitem,normal,iron,3000,1024,3963,795,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40533,古代鑰匙(下半部),$2378,$2378,questitem,normal,iron,3000,1004,3373,796,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,\N
40534,古代鑰匙(上半部),$2240,$2240,questitem,normal,iron,3000,1005,3373,796,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,\N
40535,古代騎士的鑰匙,$2365,$2365,questitem,normal,iron,3000,1023,3373,794,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40536,古代惡魔的記載,$2242,$2242,questitem,normal,paper,5000,1002,22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,\N
40537,古代的遺物,$2246,$2246,questitem,normal,wood,1000,998,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40538,食屍鬼的指甲,$1920,$1920,questitem,normal,bone,1000,918,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40539,食屍鬼的牙齒,$1921,$1921,questitem,normal,bone,1000,926,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40540,古老的交易文件,$1905,$1905,questitem,normal,paper,1000,919,22,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40541,黑暗之星,$2649,$2649,questitem,normal,gemstone,1000,1318,3371,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40542,變形怪的血,$2239,$2239,questitem,normal,glass,1000,1006,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40543,蛇女房間鑰匙,$2088,$2088,questitem,normal,iron,3000,59,19,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40544,蛇女之鱗,$2024,$2024,questitem,normal,bone,1000,953,1732,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40545,倫得之袋,$2541,$2541,treasure_box,normal,paper,40000,958,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40546,馬沙之袋,$2265,$2265,treasure_box,normal,none,10000,957,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40547,村民的遺物,$2027,$2027,questitem,normal,bone,1000,952,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40548,古代亡靈之袋,$2270,$2270,treasure_box,normal,none,10000,957,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40549,炎魔之劍,$2346,$2346,questitem,normal,iron,10000,1012,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40550,炎魔之眼,$2347,$2347,questitem,normal,gemstone,10000,1013,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40551,炎魔之爪,$2348,$2348,questitem,normal,bone,10000,1014,3721,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40552,炎魔之心,$2349,$2349,questitem,normal,bone,10000,1015,3122,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40553,布魯迪卡之袋,$2542,$2542,treasure_box,normal,paper,40000,958,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40554,秘密名單,$2413,$2413,questitem,normal,paper,1000,1041,2869,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40555,密室鑰匙,$2022,$2022,questitem,teleport,iron,3000,59,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40556,暗殺名單之袋,$2421,$2421,treasure_box,normal,paper,40000,958,3963,827,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40557,暗殺名單(古魯丁村),$2414,$2414,questitem,spawn,paper,1000,1042,2870,820,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40558,暗殺名單(奇岩村),$2420,$2420,questitem,spawn,paper,1000,1042,2870,826,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40559,暗殺名單(亞丁城鎮),$2419,$2419,questitem,spawn,paper,1000,1042,2870,825,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40560,暗殺名單(風木村),$2417,$2417,questitem,spawn,paper,1000,1042,2870,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40561,暗殺名單(肯特村),$2416,$2416,questitem,spawn,paper,1000,1042,2870,822,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40562,暗殺名單(海音村),$2418,$2418,questitem,spawn,paper,1000,1042,2870,824,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40563,暗殺名單(燃柳村),$2415,$2415,questitem,spawn,paper,1000,1042,2870,821,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40564,生命的卷軸,$1961,$1961,questitem,normal,paper,1000,912,22,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40565,搜索狀,$1908,$1908,questitem,normal,paper,1000,914,22,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40566,神秘貝殼,$2244,$2244,questitem,spawn,bone,8000,999,1166,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40567,神秘水晶球,$2078,$2078,questitem,normal,glass,11000,938,3966,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40568,神秘的袋子,$2224,$2224,treasure_box,normal,none,10000,958,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40569,神秘魔杖,$2079,$2079,questitem,normal,wood,11000,946,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40570,艾莉亞的回報,$2090,$2090,treasure_box,normal,none,10000,973,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40571,刺客首領的箱子,$2429,$2429,treasure_box,normal,wood,40000,998,3963,835,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40572,刺客之證,$2426,$2426,questitem,teleport,iron,1000,1047,2876,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40573,靈魂之證,$2222,$2222,questitem,normal,paper,1000,987,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40574,靈魂之證,$2222,$2222,questitem,normal,paper,1000,988,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40575,靈魂之證,$2222,$2222,questitem,normal,paper,1000,989,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40576,靈魂水晶,$2221,$2221,treasure_box,normal,gemstone,1000,991,3963,0,1,0,0,0,45,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40577,靈魂水晶,$2221,$2221,treasure_box,normal,gemstone,1000,985,3963,0,1,0,0,0,45,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40578,靈魂水晶,$2221,$2221,treasure_box,normal,gemstone,1000,990,3963,0,1,0,0,0,45,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40579,不死族的骨頭,$2033,$2033,questitem,normal,bone,9000,934,1166,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40580,不死族的骨頭碎片,$2034,$2034,questitem,normal,bone,9000,935,1166,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40581,不死族的鑰匙,$2030,$2030,questitem,normal,iron,3000,59,19,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40582,安迪亞之袋,$2653,$2653,treasure_box,normal,leather,1000,1321,3374,1534,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40583,安迪亞之信,$2654,$2654,questitem,normal,paper,1000,1322,3375,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40584,雪怪首級,$2424,$2424,questitem,normal,animalmatter,1000,1045,2877,830,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40585,妖魔長老首級,$2411,$2411,questitem,normal,animalmatter,1000,1039,2867,817,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40586,王族徽章的碎片,$2223,$2223,questitem,normal,mineral,1000,992,2871,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40587,王族徽章的碎片,$2223,$2223,questitem,normal,mineral,1000,993,2871,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40588,妖精族寶物,$2091,$2091,treasure_box,normal,none,10000,957,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40589,文明的鑰匙,$2367,$2367,questitem,normal,iron,3000,1025,3373,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40590,楊果里恩之爪,$2023,$2023,questitem,normal,bone,1000,139,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40591,受詛咒的魔法書,$1916,$1916,questitem,normal,paper,20000,909,777,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40592,受詛咒的精靈書,$2029,$2029,questitem,normal,paper,20000,940,777,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,\N
40593,調查簿的缺頁,$2248,$2248,questitem,normal,paper,1000,1800,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40594,殭屍鑰匙,$2031,$2031,questitem,normal,iron,3000,945,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40595,死亡之證,$2428,$2428,questitem,normal,leather,1000,1049,2873,834,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40596,死亡誓約,$2422,$2422,questitem,normal,paper,1000,1043,3963,828,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40597,破損的調查簿,$2247,$2247,questitem,normal,paper,1000,997,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40598,康之袋,$2540,$2540,treasure_box,normal,paper,40000,958,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40599,塔拉斯的魔法袋,$2292,$2292,treasure_box,normal,none,10000,957,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40600,墮落鑰匙,$2652,$2652,questitem,normal,wood,1000,1320,3963,1052,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40601,龍龜甲,$1922,$1922,questitem,normal,leather,23,920,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40602,藍色長笛,$2243,$2243,questitem,none,silver,8000,1000,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40603,蘑菇毒液,$2425,$2425,questitem,normal,glass,1000,1046,2875,831,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40604,骷髏鑰匙,$2032,$2032,questitem,normal,iron,3000,944,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40605,骷髏頭,$1919,$1919,questitem,normal,bone,3000,921,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40606,混沌鑰匙,$2884,$2884,questitem,normal,wood,1000,1320,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40607,返生藥水,$2025,$2025,questitem,normal,glass,1000,947,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40608,黑騎士的誓約,$1911,$1911,questitem,normal,paper,1000,927,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40609,甘地妖魔魔法書,$1914,$1914,questitem,normal,paper,1000,924,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40610,那魯加妖魔魔法書,$1913,$1913,questitem,normal,paper,1000,925,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40611,都達瑪拉妖魔魔法書,$1912,$1912,questitem,normal,paper,1000,923,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40612,阿吐巴妖魔魔法書,$1915,$1915,questitem,normal,paper,1000,922,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40613,黑鑰匙,$1756,$1756,questitem,normal,iron,3000,671,2152,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40614,礦物收集文件,$3113,$3113,questitem,normal,paper,10,1528,3820,1201,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40615,暗影神殿2樓鑰匙,$3945,$3945,questitem,teleport,bone,10000,1991,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40616,暗影神殿3樓鑰匙,$3946,$3946,questitem,teleport,bone,10000,1968,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40617,水晶球,$1014,$1014,questitem,normal,glass,11000,437,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40618,土之氣息,$3871,$3871,questitem,normal,gemstone,3000,1928,4986,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40619,東方監獄鑰匙,$3483,$3483,questitem,normal,iron,0,1320,3963,1432,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40620,第二迷宮鑰匙,$4021,$4021,questitem,normal,iron,3000,59,3963,1863,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40621,德雷克鑰匙,$3488,$3488,questitem,normal,iron,3000,59,3963,1446,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40622,飛龍的爪子,$1012,$1012,questitem,normal,bone,8000,139,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40623,多魯嘉1世傳家之寶,$3334,$3334,treasure_box,normal,iron,1000,1786,4377,1357,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40624,多魯嘉2世傳家之寶,$3335,$3335,treasure_box,normal,iron,1000,1787,4379,1357,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40625,多魯嘉3世傳家之寶,$3336,$3336,treasure_box,normal,iron,1000,1788,4381,1357,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40626,多魯嘉4世傳家之寶,$3337,$3337,treasure_box,normal,iron,1000,1789,4383,1357,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40627,多魯嘉5世傳家之寶,$3338,$3338,treasure_box,normal,iron,1000,1790,4385,1357,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40628,多魯嘉6世傳家之寶,$3339,$3339,treasure_box,normal,iron,1000,1791,4387,1357,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40629,多魯嘉7世傳家之寶,$3340,$3340,treasure_box,normal,iron,1000,1792,4389,1357,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40630,迪哥的舊日記,$3786,$3786,questitem,npc_talk,paper,4000,1868,4756,1803,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40631,萊斯塔的戒指,$3598,$3598,questitem,normal,gold,1000,1028,3963,1536,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40632,雷奧納的袋子,$3158,$3158,treasure_box,normal,none,80,958,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40633,蜥蜴人的報告,$3788,$3788,questitem,normal,paper,4000,1869,4757,1805,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40634,蜥蜴人的寶物,$3789,$3789,questitem,normal,gold,0,1870,4758,1806,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40635,法令軍團印記,$3882,$3882,questitem,normal,silver,10000,1938,4997,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40636,法令軍王印記盒,$3881,$3881,treasure_box,normal,steel,5000,1939,4996,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40637,瑪勒巴的信,$4003,$4003,questitem,normal,paper,10000,917,3963,1859,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40638,魔獸軍團印記,$3884,$3884,questitem,normal,silver,5000,1942,4999,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40639,魔獸軍王印記盒,$3883,$3883,treasure_box,normal,steel,10000,1941,4998,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40640,冥法軍王印記盒,$3879,$3879,treasure_box,normal,steel,10000,1937,4994,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40641,說話卷軸,$3278,$3278,questitem,npc_talk,paper,0,1760,4337,1305,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40642,冥法軍團印記,$3880,$3880,questitem,normal,silver,5000,1938,4995,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40643,水之氣息,$3869,$3869,questitem,normal,gemstone,3000,1924,4984,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40644,迷宮構造圖,$4020,$4020,questitem,normal,paper,1000,1138,3963,1870,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40645,風之氣息,$3870,$3870,questitem,normal,gemstone,3000,1926,4985,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40646,蜥蜴的角,$1011,$1011,questitem,normal,bone,6000,56,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40647,藏寶圖碎片,$3484,$3484,questitem,normal,paper,1000,1780,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40648,生鏽的刺客之劍,$2427,$2427,questitem,normal,iron,1000,1048,2874,833,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,\N
40649,東北方監獄鑰匙,$3482,$3482,questitem,normal,iron,0,1320,3963,1433,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40650,北方監獄鑰匙,$3423,$3423,questitem,normal,iron,0,1320,3963,1434,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40651,火之氣息,$3868,$3868,questitem,normal,gemstone,3000,1922,4983,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40652,燃燒的皮,$3873,$3873,questitem,normal,leather,2000,1931,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40653,紅鑰匙,$1755,$1755,questitem,normal,iron,3000,672,2153,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40654,第三迷宮鑰匙,$4022,$4022,questitem,normal,iron,3000,59,3963,1864,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40655,水晶之牙,$3875,$3875,questitem,normal,glass,1000,1933,4990,2071,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40656,試煉之劍A,$4023,$4023,questitem,normal,iron,40,932,3963,1866,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40657,試煉之劍B,$4024,$4024,questitem,normal,iron,40,932,3963,1867,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40658,試煉之劍C,$4025,$4025,questitem,normal,iron,40,932,3963,1868,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40659,試煉之劍D,$4026,$4026,questitem,normal,iron,40,932,3963,1869,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40660,試煉卷軸,$4027,$4027,questitem,dai,paper,1000,929,3963,1865,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40661,兒子的遺骸,$3486,$3486,questitem,normal,bone,20000,958,3963,1444,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40662,兒子的肖像畫,$3490,$3490,questitem,normal,paper,10000,1781,3963,1445,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40663,兒子的信,$3485,$3485,questitem,npc_talk,paper,0,917,3963,1443,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40664,阿拉斯的護身符,$4004,$4004,questitem,normal,paper,0,604,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40665,阿拉斯的信,$3988,$3988,questitem,normal,paper,1000,917,3963,1858,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40666,無法得知的傳家之寶,$3341,$3341,questitem,normal,gold,0,1786,4377,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40667,暗殺軍團印記,$3886,$3886,questitem,normal,silver,5000,1944,5001,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40668,暗殺軍王印記盒,$3885,$3885,treasure_box,normal,steel,10000,1943,5000,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40669,火焰之影肋骨,$3771,$3771,questitem,normal,bone,10000,1998,5049,1742,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40670,火焰之影尾巴,$3773,$3773,questitem,normal,bone,10000,1999,5050,1744,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40671,火焰之影骨翼,$3774,$3774,questitem,normal,bone,10000,2001,5052,1745,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40672,火焰之影脊椎,$3775,$3775,questitem,normal,bone,10000,1978,5036,1746,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40673,火焰之影首級,$3770,$3770,questitem,normal,bone,10000,1992,5043,1741,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40674,火焰之影指甲,$3772,$3772,questitem,normal,bone,10000,1996,5047,1743,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40675,黑暗礦石,$3876,$3876,questitem,normal,mineral,5000,1934,4991,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40676,闇之氣息,$3872,$3872,questitem,normal,gemstone,3000,1930,4987,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40677,黑暗礦石鑄塊,$3877,$3877,questitem,normal,mineral,2000,1935,4992,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40678,靈魂石碎片,$3776,$3776,questitem,normal,glass,0,1997,5048,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40679,污濁的金甲,$3980,$3980,questitem,normal,orichalcum,0,2061,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40680,污濁斗篷,$3984,$3984,questitem,normal,cloth,0,2055,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40681,污濁的鋼靴,$3983,$3983,questitem,normal,iron,0,2059,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40682,污濁的腕甲,$3981,$3981,questitem,normal,leather,0,2053,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40683,污濁的頭盔,$3982,$3982,questitem,normal,none,0,2057,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40684,污濁的弓,$3979,$3979,questitem,normal,wood,0,2051,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40685,未磨光的雕像,$3155,$3155,questitem,normal,none,1000,1539,3855,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40686,完成品的雕像,$3157,$3157,questitem,normal,none,1000,1541,3857,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40687,歐姆的袋子,$3151,$3151,treasure_box,normal,leather,80,958,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40688,未上漆的雕像,$3156,$3156,questitem,normal,none,1000,1540,3856,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40689,未精雕的雕像,$3153,$3153,questitem,normal,none,1000,1537,3853,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
