id,name,name_id,note,impl,gfx_id,level,hp,mp,ac,str,con,dex,wis,int,mr,exp,lawful,size,weak_attr,ranged,tamable,move_speed,atk_speed,alt_atk_speed,atk_magic_speed,sub_magic_speed,undead,poison_atk,paralysis_atk,agro,agro_sosc,agro_coi,family,agro_family,agro_gfx_id1,agro_gfx_id2,pickup_item,digest_item,brave_speed,hpr_interval,hpr,mpr_interval,mpr,teleport,random_level,random_hp,random_mp,random_ac,random_exp,random_lawful,damage_reduction,hard,doppel,enable_tu,enable_erase,bow_act_id,karma,transform_id,transform_gfx_id,light_size,amount_fixed,change_head,cant_resurrect,is_equality_drop,boss
45819,伊萊克頓,$1433,HCC,L1Monster,1616,32,350,150,-23,20,18,18,15,16,46,1025,-20,large,8,1,0,960,1240,0,1280,1240,0,0,0,1,1,1,angler,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45820,異變 狼人,$4848 $18,,L1Monster,4822,32,323,20,-22,18,15,16,13,13,45,1025,-25,small,1,1,0,640,840,960,1080,960,5,0,0,1,1,1,wolf,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45821,異變 蛇女,$4848 $1428,青,L1Monster,2352,32,300,30,-22,19,17,17,13,14,45,1025,-25,large,8,1,0,640,1253,1813,1880,1880,0,1,0,1,1,1,lahmia,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45822,龍龜,$1498,HCC,L1Monster,1649,32,350,20,-22,18,18,15,12,13,45,1025,-20,large,8,2,0,1920,1320,1440,1320,1320,0,0,0,1,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,0,0,0,0,0,0,0
45823,奎斯坦修,$1492,HCC,L1Monster,1632,33,450,30,-23,18,17,16,12,14,45,1090,-20,large,8,1,0,1440,1800,1520,1800,1800,0,0,0,1,0,1,hermitcrab,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,0,0,0,0,0,0,0
45824,異變萊肯,$4848 $990,,L1Monster,4820,34,368,60,-24,18,16,17,12,14,48,1157,-25,small,1,1,0,640,880,920,1400,1600,5,0,0,1,1,1,wolf,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45825,異變 蜥蜴人,$4848 $1174,,L1Monster,4771,35,454,20,-25,18,18,18,12,15,49,1226,-25,small,8,1,0,640,920,880,840,800,0,0,0,1,1,0,lizardman,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45826,變形怪,$1554,HCCのドッペルゲンガー,L1Monster,4753,35,403,30,-25,19,17,16,13,12,49,1226,-25,small,2,1,0,960,1040,960,1360,1360,0,0,0,1,0,0,doppel,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45827,異變 蜥蜴人,$4848 $1174,,L1Monster,4151,36,441,10,-26,18,17,17,12,15,50,1297,-25,small,8,2,0,640,1200,1360,1200,1200,0,0,0,1,1,0,lizardman,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45828,變形怪,$1554,HCCのドッペルゲンガーボス,L1Monster,2389,40,605,100,-35,20,19,18,15,17,56,1601,-30,small,1,1,0,693,720,0,1040,1040,0,0,0,1,1,1,doppel,1,-1,-1,0,0,0,5000,250,5000,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,0,0,0
45829,巴貝多,$4849,,L1Monster,5008,70,15000,500,-70,20,18,18,18,17,80,4901,-60,large,0,1,0,1120,1560,1320,1400,1320,0,0,0,1,1,1,balbados,1,-1,-1,0,0,0,5000,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,1,0,1
45830,黑暗妖精士兵,$2887,ラス地下,L1Monster,3044,43,105,50,-53,20,18,15,17,17,45,0,0,small,0,2,0,640,960,1080,960,960,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45833,5306,0,0,0,0,0,0
45831,受詛咒的黑暗妖精騎士,$4286,一人者,L1Monster,5742,45,580,200,-38,20,18,15,15,15,45,2026,-50,small,2,1,0,960,1200,1200,1440,1560,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,5000,10,5000,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45832,受詛咒的黑暗妖精騎士,$4286,45495から変身、デビルロードの傭兵室、傭兵訓練場,L1Monster,5724,45,620,200,-38,18,19,15,15,15,60,2026,-50,small,2,1,0,960,1200,1200,1440,1560,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,5000,10,5000,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45833,受詛咒的黑暗妖精騎士,$4286,45830から変身,L1Monster,5742,45,580,200,-42,18,19,15,15,15,60,2026,-50,small,2,1,0,960,1200,1200,1440,1560,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,5000,10,5000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
45834,受詛咒的黑暗妖精騎士,$4286,45489から変身、デビルロードの祭壇、冥法軍の訓練場、冥法軍王の執務室,L1Monster,5608,48,720,200,-42,18,19,15,15,15,60,2305,-50,small,2,1,0,960,1200,1200,1440,1560,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,5000,10,5000,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45835,受詛咒的黑暗妖精鬥士,$4285,45475から変身,L1Monster,5751,48,750,200,-38,15,15,20,17,17,45,2305,-50,small,2,1,0,960,1040,1040,1440,1280,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,5000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45836,黑虎,$3136,集会場、野獣調教室,L1Monster,3547,42,600,0,-37,15,18,12,13,7,45,1765,-50,small,4,2,0,853,1640,1800,1640,1640,0,0,0,1,1,1,tiger,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,9,0,0,0,0,0
45837,拉斯塔巴德調教師,$3808,集会場、野獣調教室,L1Monster,3694,40,85,0,-37,16,13,14,14,15,55,0,0,small,2,2,0,1280,1560,1400,1560,1560,0,0,0,1,1,1,lastabad,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45840,5306,9,0,0,0,0,0
45838,黑暗妖精將軍,$2885,突撃隊訓練場,L1Monster,3366,43,132,50,-45,20,18,15,17,17,45,0,0,small,0,2,0,360,1000,1400,1000,1000,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45842,5306,4,0,0,0,0,0
45839,受詛咒的黑暗妖精騎士,$4286,45669から変身,L1Monster,5745,43,520,200,-36,18,19,15,15,17,60,1850,-50,small,2,1,0,960,1200,1200,1440,1560,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,5000,10,5000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
45840,受詛咒的黑暗妖精鬥士,$4285,45837から変身,L1Monster,5754,43,520,200,-36,15,15,20,17,17,45,1850,-50,small,2,1,0,960,1040,1040,1440,1280,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,5000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
45841,受詛咒的馴獸師,$4642,,L1Monster,3409,43,728,0,-39,15,17,12,17,17,65,1850,-50,small,4,2,0,960,1120,1320,1360,1360,0,0,0,1,1,1,wolfrider,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45842,受詛咒的黑暗妖精騎士,$4286,45838から変身,L1Monster,5745,45,590,200,-38,18,19,15,15,17,60,2026,-50,small,2,1,0,960,1200,1200,1440,1560,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,5000,10,5000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
45843,受詛咒的黑暗妖精鬥士,$4285,45448から変身,L1Monster,5754,45,540,200,-34,15,15,20,17,17,45,2026,-50,small,2,1,0,960,1040,1040,1440,1280,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,5000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
45844,魔獸軍王‧巴蘭卡,$3804,ラス1F,L1Monster,3664,63,17290,0,-58,22,25,20,18,18,65,3970,-5,large,2,2,0,480,1000,860,1720,1720,0,0,0,0,0,0,lastabad,1,-1,-1,0,0,0,5000,150,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,1,0,1
45845,黑暗精靈使,$2894,闇の精霊研究室,L1Monster,3360,42,85,148,-34,15,15,20,17,17,45,0,0,small,0,1,0,1280,1520,0,2240,2240,0,0,0,1,1,1,elemental,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45853,5306,0,0,0,0,0,0
45846,黑暗妖精法師,$2888,ラス2F(廃止),L1Monster,3376,44,85,148,-34,16,15,18,16,18,70,1937,-25,small,0,1,0,1920,1560,0,1520,1440,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45847,5306,0,0,0,0,0,0
45847,受詛咒的黑暗妖精法師,$4287,45484から変身,L1Monster,5516,44,420,300,-34,16,15,18,16,18,80,1937,-50,small,2,1,0,960,1160,1280,1200,1160,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,5000,15,5000,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45848,黑暗妖精法師,$2888,黒魔法研究室、魔霊軍王の執務室,L1Monster,3376,44,500,400,-32,16,15,18,16,18,70,0,0,small,0,1,0,1920,1560,0,1520,1440,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45860,5306,0,0,0,0,0,0
45849,受詛咒的黑暗妖精鬥士,$4285,45850から変身,L1Monster,5751,44,550,200,-37,15,15,20,17,17,45,1937,-50,small,2,1,0,960,1040,1040,1440,1280,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,5000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45850,闇黑棲林者,$3823,ラス2F黒魔法訓練場、精霊の生息地,L1Monster,3747,42,105,77,-37,14,15,14,10,18,75,0,0,small,1,2,0,853,1720,0,2200,2200,0,0,0,1,1,1,darkforester,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45849,5306,0,0,0,0,0,0
45851,闇黑棲林者,$3823,ラス2F魔霊軍王の執務室,L1Monster,3747,45,105,77,-35,14,15,14,10,18,75,0,0,small,1,2,0,853,1720,0,2200,2200,0,0,0,1,1,1,darkforester,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45861,5306,0,0,0,0,0,0
45852,黑暗精靈使,$2894,魔霊軍王の執務室、闇の精霊研究室,L1Monster,3360,45,132,148,-37,15,15,20,17,17,45,0,0,small,0,1,0,1280,1520,0,2240,2240,0,0,0,1,1,1,elemental,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45859,5306,0,0,0,0,0,0
45853,受詛咒的黑暗妖精法師,$4287,45845から変身,L1Monster,5739,45,440,300,-35,16,15,18,16,18,80,2026,-50,small,2,1,0,960,1160,1280,1200,1160,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,5000,15,5000,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45854,地元素守護者,$3820,精霊の生息地,L1Monster,4634,45,725,10,-37,19,20,15,10,10,60,2026,-25,small,2,1,0,960,1280,1280,1400,1200,0,0,0,1,1,1,spirit,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45855,水元素守護者,$3818,精霊の生息地,L1Monster,4632,45,725,10,-37,19,20,15,10,10,60,2026,-25,small,8,1,0,960,1280,1280,1400,1200,0,0,0,1,1,1,spirit,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45856,風元素守護者,$3821,精霊の生息地,L1Monster,4786,45,725,10,-37,19,20,15,10,10,60,2026,-25,small,1,1,0,960,1280,1280,1520,1200,0,0,0,1,1,1,spirit,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45857,火元素守護者,$3819,精霊の生息地,L1Monster,4633,45,725,10,-37,19,20,15,10,10,60,2026,-25,small,4,1,0,960,1280,1280,1400,1200,0,0,0,1,1,1,spirit,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45858,闇元素守護者,$3822,闇の精霊研究室、魔霊軍王の書斎,L1Monster,4787,45,725,364,-37,19,20,15,10,15,60,2026,-25,small,2,1,0,960,1280,1280,1400,1200,0,0,0,1,1,1,spirit,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45859,受詛咒的黑暗妖精法師,$4287,45852から変身,L1Monster,5739,47,480,300,-36,16,15,18,16,18,80,2210,-50,small,2,1,0,960,1160,1280,1200,1160,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,5000,15,5000,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45860,受詛咒的黑暗妖精法師,$4287,45848から変身,L1Monster,5516,47,480,300,-38,16,15,18,16,18,80,2210,-50,small,2,1,0,960,1160,1280,1200,1160,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,5000,15,5000,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45861,受詛咒的黑暗妖精鬥士,$4285,45851から変身,L1Monster,5751,47,650,200,-38,15,15,20,17,17,45,2210,-50,small,2,1,0,960,1040,1040,1440,1280,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,5000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45862,受詛咒的黑暗妖精鬥士,$4285,デビルロードの祭壇,L1Monster,5751,45,620,200,-38,15,15,20,17,17,45,2210,-50,small,2,1,0,960,1040,1040,1440,1280,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,5000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45863,法令軍王‧蕾雅,$3815,,L1Monster,3744,65,15070,4277,-57,19,18,18,18,25,80,4226,-5,small,2,1,0,640,1880,2120,1760,2560,0,0,0,0,0,0,lastabad,1,-1,-1,0,0,0,5000,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,1,0,1
45864,受詛咒的黑暗妖精法師,$4287,立入禁止エリア,L1Monster,5693,45,550,300,-38,16,15,18,16,18,80,2026,-50,small,2,1,0,1040,1160,1280,1200,1160,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,5000,15,5000,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45865,受詛咒的黑暗妖精騎士,$4286,(重複),L1Monster,5695,45,620,200,-38,18,19,15,15,15,60,2026,-50,small,0,1,0,960,1120,1080,1280,1360,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45866,受詛咒的黑暗妖精騎士,$4286,デビルロードの祭壇,L1Monster,5695,45,620,200,-38,15,15,20,17,17,45,2026,-50,small,2,1,0,960,1120,1080,1280,1360,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,5000,10,5000,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45867,受詛咒的黑暗妖精鬥士,$4285,悪霊の祭壇、冥法軍王の執務室,L1Monster,5694,45,650,200,-38,15,15,20,17,17,45,2026,-50,small,2,1,0,960,880,880,1320,1120,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,5000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45868,歐姆戰士,$3830,ラス3F,L1Monster,4689,45,828,0,-50,15,14,14,10,8,40,2026,-25,small,2,1,0,640,1280,1440,1280,1280,0,0,0,1,1,1,oum,1,-1,-1,0,0,0,5000,15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,0,0,0,0,0,0,0
45869,受詛咒的黑暗妖精法師,$4287,ラス3F,L1Monster,5693,48,750,300,-38,16,15,18,16,18,80,2305,-50,small,0,1,0,1040,1160,1280,1200,1160,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,5000,15,5000,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45870,受詛咒的黑暗妖精騎士,$4286,冥法軍の訓練場,L1Monster,5695,48,820,200,-43,18,19,15,15,15,45,2305,-50,small,2,1,0,960,1120,1080,1280,1360,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,5000,10,5000,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45871,受詛咒的黑暗妖精騎士,$4286,(重複),L1Monster,5695,48,720,200,-42,18,19,15,15,15,60,2305,-50,small,0,1,0,960,1120,1080,1280,1360,0,0,0,1,1,1,darkelf,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45872,重裝歐姆戰士,$3831,ラス3F,L1Monster,4744,48,998,0,-54,17,16,15,12,10,40,2305,-25,large,2,1,0,960,1000,1440,1800,1800,0,0,0,1,1,1,oum,1,-1,-1,0,0,0,5000,15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,0,0,0,0,0,0,0
45873,艾多倫,$1043,SI,L1Monster,1150,4,20,5,10,11,10,11,7,8,1,17,-3,small,2,1,1,320,960,0,1440,1440,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45874,異變 蜥蜴人,$4848 $1174,,L1Monster,4192,35,403,20,-25,18,16,17,12,15,49,1226,-25,small,8,1,0,640,1000,2080,1560,1000,0,0,0,1,1,1,lizardman,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45875,海賊骷髏首領,$3389,クエスト,L1Monster,4188,32,350,10,-23,18,14,16,10,12,50,1025,-35,small,0,2,0,640,1200,960,1200,1200,1,0,0,1,1,1,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,0
45876,treasure chest,,宝箱@SI,L1Monster,1093,1,1,0,0,0,0,0,0,0,0,0,0,small,0,0,0,160,160,0,160,0,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0,0,1,0,0,0,0
45877,magic box left npc,,宝箱@海賊島,L1Monster,3520,1,1,0,0,0,0,0,0,0,0,0,0,small,0,0,0,160,160,0,160,0,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0,0,1,0,0,0,0
45878,飛龍,$972,クエスト,L1Monster,4218,42,600,50,-35,18,18,20,18,18,50,1765,-45,small,2,1,0,960,1280,1280,1280,2000,3,0,0,1,1,1,,0,-1,-1,0,0,0,5000,20,5000,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,0,0,0
45879,試煉的哥布林,$4029,,L1Monster,1022,40,3,10,10,16,12,16,7,7,2,1,0,small,0,1,0,760,920,1000,1000,1000,0,0,0,0,0,0,goblin,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,0,0,0
45880,試煉的哥布林,$4029,,L1Monster,1022,40,3,10,10,16,12,16,7,7,2,1,0,small,0,1,0,760,920,1000,1000,1000,0,0,0,0,0,0,goblin,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,0,0,0
45881,試煉的哥布林,$4029,,L1Monster,1022,40,3,10,10,16,12,16,7,7,2,1,0,small,0,1,0,760,920,1000,1000,1000,0,0,0,0,0,0,goblin,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,0,0,0
45882,試煉的哥布林,$4029,,L1Monster,1022,40,3,10,10,16,12,16,7,7,2,1,0,small,0,1,0,760,920,1000,1000,1000,0,0,0,0,0,0,goblin,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,0,0,0
45883,力比,$2434,,L1Monster,2907,1,330,15,-22,0,0,0,0,0,0,1,-39,small,0,0,0,960,0,0,0,0,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
45884,戴度普,$2435,,L1Monster,2907,1,330,15,-22,0,0,0,0,0,0,1,-39,small,0,0,0,960,0,0,0,0,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
45885,依卡,$2436,,L1Monster,2917,1,330,15,-22,0,0,0,0,0,0,1,-39,small,0,0,0,960,0,0,0,0,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
45886,托得,$2437,,L1Monster,2907,1,330,15,-22,0,0,0,0,0,0,1,-39,small,0,0,0,960,0,0,0,0,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
45887,羅德,$2438,,L1Monster,2907,1,330,15,-22,0,0,0,0,0,0,1,-39,small,0,0,0,960,0,0,0,0,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
45888,亞特辛,$2439,,L1Monster,2917,1,330,15,-22,0,0,0,0,0,0,1,-39,small,0,0,0,960,0,0,0,0,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
45889,托達,$2440,,L1Monster,2917,1,330,15,-22,0,0,0,0,0,0,1,-39,small,0,0,0,960,0,0,0,0,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
45890,歐姆,$3124,地下侵攻路,L1Monster,3644,19,152,50,-10,12,10,11,9,9,19,362,-19,small,2,2,0,853,1520,1520,1520,1520,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45891,狂暴的歐姆,$5253$3124,地下侵攻路,L1Monster,4689,21,168,20,-11,13,10,11,9,9,21,442,-21,small,2,2,0,640,1280,1440,1520,1520,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45892,歐姆裝甲兵,$3144,地下侵攻路,L1Monster,3596,23,184,50,-12,14,10,11,9,9,21,530,-23,large,8,2,0,1600,1800,1480,1800,1800,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,4,0,0,0,0,0
45893,狂暴的歐姆裝甲兵,$5253$3144,地下侵攻路,L1Monster,4744,25,200,50,-13,15,10,11,9,9,25,626,-25,large,8,2,0,960,1000,1440,1800,1800,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,4,0,0,0,0,0
45894,黑暗妖精殘兵,$5252,地下侵攻路(キャリングダークエルフ),L1Monster,3659,26,234,26,-13,15,10,11,9,9,26,677,-26,small,4,2,0,853,1520,0,1520,1520,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45895,黑暗妖精殘兵,$5252,地下侵攻路(ダークエルフハンターA),L1Monster,2976,27,216,50,-11,13,10,16,9,9,27,730,-27,small,0,10,0,960,1200,720,1200,1200,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,0,-1,0,4,0,0,0,0,0
45896,黑暗妖精殘兵,$5252,地下侵攻路(ダークエルフガード・槍A),L1Monster,3404,28,252,50,-12,14,11,17,9,9,36,785,-36,small,2,2,0,853,960,1280,960,960,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45897,黑暗妖精殘兵,$5252,地下侵攻路(ダークエルフソルジャーA),L1Monster,3044,29,261,80,-15,17,10,11,9,9,29,842,-29,small,0,2,0,640,960,1080,960,960,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45898,黑暗妖精殘兵,$5252,地下侵攻路(ダークエルフシーフA),L1Monster,3412,29,232,80,-12,14,10,17,9,9,29,842,-29,small,0,10,0,1280,1440,1160,1440,1440,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,0,-1,0,4,0,0,0,0,0
45899,黑暗妖精殘兵,$5252,地下侵攻路(ダークエルフウィザード),L1Monster,3376,30,240,320,-10,9,10,10,18,16,39,901,-30,small,0,1,0,1920,1560,0,1520,1440,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
45900,黑暗妖精殘兵,$5252,地下侵攻路(ダークエルフジェネラルA),L1Monster,3366,33,330,40,-20,20,18,15,12,11,40,1090,-33,small,0,2,0,360,1000,1400,1000,1000,0,0,0,0,0,1,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,4,0,0,0,0,0
