id,name,unidentified_name_id,identified_name_id,item_type,use_type,material,weight,inv_gfx_id,grd_gfx_id,item_desc_id,stackable,max_change_count,dmg_small,dmg_large,min_level,max_level,loc_x,loc_y,map_id,bless,tradable,deletable,sealable,delay_id,delay_time,delay_effect,food_volume,save_at_once,charge_time,expiration_time
40504,아라크네의 허물,$774,$774,material,none,none,8000,306,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40505,엔트의 껍질,$770,$770,material,none,wood,4000,311,883,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40506,엔트의 열매,$794,$794,material,healing,vegetation,8000,126,79,279,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1000,0,0,1,0,\N
40507,엔트의 줄기,$763,$763,material,cure,wood,1000,309,881,248,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40508,오리하루콘,$771,$771,material,none,orichalcum,2000,319,3963,256,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40509,오리하루콘 판금,$780,$780,material,none,orichalcum,14000,330,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40510,오염된 엔트의 껍질,$3985,$3985,material,none,wood,4000,2050,5240,1828,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40511,오염된 엔트의 열매,$3987,$3987,material,none,vegetation,8000,2049,5209,1827,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40512,오염된 엔트의 줄기,$3986,$3986,material,none,wood,0,2063,5211,1826,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40513,오우거의 눈물,$765,$765,material,none,glass,0,531,905,250,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40514,정령의 눈물,$3977,$3977,material,none,gemstone,0,865,3963,1837,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40515,정령의 돌,$762,$762,material,none,gemstone,1000,1206,3177,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40516,큰 녹색 수정,$3975,$3975,material,none,gemstone,0,330,3963,1835,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40517,큰 붉은 수정,$3976,$3976,material,none,gemstone,0,1135,3963,1836,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40518,큰 푸른 수정,$3974,$3974,material,none,gemstone,0,330,3963,1834,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40519,판의 갈기털,$760,$760,material,none,cloth,2000,314,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40520,페어리 더스트,$768,$768,material,none,platinum,1000,312,884,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40521,페어리의 날개,$776,$776,material,none,web,8000,313,885,261,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40522,푸른 수정,$3969,$3969,material,none,gemstone,0,1465,3963,1829,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40523,흰색 수정,$3971,$3971,material,none,gemstone,0,330,3963,1831,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40524,검은 혈흔,$2592,$2592,material,none,glass,10,1166,3110,927,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40525,그랑카인의 눈물,$2591,$2591,material,none,gemstone,10,1183,3963,926,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40526,얇은 판금,$3236,$3236,material,none,gold,0,329,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40527,곡괭이,$3150,$3150,material,none,iron,3000,1535,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40528,가디언의 주머니,$2264,$2264,treasure_box,normal,none,10000,957,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40529,감사의 편지,$2026,$2026,questitem,normal,paper,1000,917,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40530,고대 군주의 열쇠,$2363,$2363,questitem,normal,iron,3000,1021,3963,792,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40531,고대 기사의 열쇠,$2364,$2364,questitem,normal,iron,3000,1022,3963,793,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40532,고대 마법사의 열쇠,$2366,$2366,questitem,normal,iron,3000,1024,3963,795,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40533,고대 열쇠의 조각 (몸 부분),$2378,$2378,questitem,normal,iron,3000,1004,3373,796,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,\N
40534,고대 열쇠의 조각 (머리 부분),$2240,$2240,questitem,normal,iron,3000,1005,3373,796,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,\N
40535,고대 요정의 열쇠,$2365,$2365,questitem,normal,iron,3000,1023,3373,794,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40536,고대의 악마에 대한 기록서,$2242,$2242,questitem,normal,paper,5000,1002,22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,\N
40537,고대의 유산,$2246,$2246,questitem,normal,wood,1000,998,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40538,구울의 손톱,$1920,$1920,questitem,normal,bone,1000,918,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40539,구울의 이빨,$1921,$1921,questitem,normal,bone,1000,926,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40540,낡은 거래 문서,$1905,$1905,questitem,normal,paper,1000,919,22,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40541,다크 스타,$2649,$2649,questitem,normal,gemstone,1000,1318,3371,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40542,도펠갱어의 체액,$2239,$2239,questitem,normal,glass,1000,1006,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40543,라미아 방 열쇠,$2088,$2088,questitem,normal,iron,3000,59,19,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40544,라미아의 비늘,$2024,$2024,questitem,normal,bone,1000,953,1732,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40545,론드의 주머니,$2541,$2541,treasure_box,normal,paper,40000,958,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40546,마샤의 주머니,$2265,$2265,treasure_box,normal,none,10000,957,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40547,마을 주민들의 유품,$2027,$2027,questitem,normal,bone,1000,952,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40548,망령의 주머니,$2270,$2270,treasure_box,normal,none,10000,957,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40549,발록의 검,$2346,$2346,questitem,normal,iron,10000,1012,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40550,발록의 시선,$2347,$2347,questitem,normal,gemstone,10000,1013,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40551,발록의 발톱,$2348,$2348,questitem,normal,bone,10000,1014,3721,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40552,발록의 심장,$2349,$2349,questitem,normal,bone,10000,1015,3122,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40553,블루디카의 주머니,$2542,$2542,treasure_box,normal,paper,40000,958,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40554,비밀 명단,$2413,$2413,questitem,normal,paper,1000,1041,2869,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40555,비밀방 열쇠,$2022,$2022,questitem,teleport,iron,3000,59,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40556,살생부 주머니,$2421,$2421,treasure_box,normal,paper,40000,958,3963,827,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40557,살생부 (글루딘 마을),$2414,$2414,questitem,spawn,paper,1000,1042,2870,820,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40558,살생부 (기란 마을),$2420,$2420,questitem,spawn,paper,1000,1042,2870,826,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40559,살생부 (아덴 마을),$2419,$2419,questitem,spawn,paper,1000,1042,2870,825,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40560,살생부 (우드벡 마을),$2417,$2417,questitem,spawn,paper,1000,1042,2870,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40561,살생부 (켄트 마을),$2416,$2416,questitem,spawn,paper,1000,1042,2870,822,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40562,살생부 (하이네 마을),$2418,$2418,questitem,spawn,paper,1000,1042,2870,824,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40563,살생부 (화전민 마을),$2415,$2415,questitem,spawn,paper,1000,1042,2870,821,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40564,생명의 비밀,$1961,$1961,questitem,normal,paper,1000,912,22,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40565,수색문서,$1908,$1908,questitem,normal,paper,1000,914,22,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40566,신비한 소라 껍데기,$2244,$2244,questitem,spawn,bone,8000,999,1166,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40567,신비한 수정구,$2078,$2078,questitem,normal,glass,11000,938,3966,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40568,신비한 주머니,$2224,$2224,treasure_box,normal,none,10000,958,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40569,신비한 지팡이,$2079,$2079,questitem,normal,wood,11000,946,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40570,아리아의 보답,$2090,$2090,treasure_box,normal,none,10000,973,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40571,어쌔신 마스터의 상자,$2429,$2429,treasure_box,normal,wood,40000,998,3963,835,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40572,어쌔신의 증표,$2426,$2426,questitem,teleport,iron,1000,1047,2876,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40573,영혼의 편지,$2222,$2222,questitem,normal,paper,1000,987,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40574,영혼의 편지,$2222,$2222,questitem,normal,paper,1000,988,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40575,영혼의 편지,$2222,$2222,questitem,normal,paper,1000,989,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40576,영혼의 결정체 조각,$2221,$2221,treasure_box,normal,gemstone,1000,991,3963,0,1,0,0,0,45,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40577,영혼의 결정체 조각,$2221,$2221,treasure_box,normal,gemstone,1000,985,3963,0,1,0,0,0,45,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40578,영혼의 결정체 조각,$2221,$2221,treasure_box,normal,gemstone,1000,990,3963,0,1,0,0,0,45,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40579,언데드의 뼈,$2033,$2033,questitem,normal,bone,9000,934,1166,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40580,언데드의 뼈조각,$2034,$2034,questitem,normal,bone,9000,935,1166,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40581,언데드의 열쇠,$2030,$2030,questitem,normal,iron,3000,59,19,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40582,엔디아의 보자기,$2653,$2653,treasure_box,normal,leather,1000,1321,3374,1534,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40583,엔디아의 편지,$2654,$2654,questitem,normal,paper,1000,1322,3375,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40584,예티의 머리카락,$2424,$2424,questitem,normal,animalmatter,1000,1045,2877,830,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40585,오크 장로의 머리카락,$2411,$2411,questitem,normal,animalmatter,1000,1039,2867,817,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40586,왕가의 문장 조각,$2223,$2223,questitem,normal,mineral,1000,992,2871,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40587,왕가의 문장 조각,$2223,$2223,questitem,normal,mineral,1000,993,2871,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40588,요정족 보물,$2091,$2091,treasure_box,normal,none,10000,957,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40589,운명의 열쇠,$2367,$2367,questitem,normal,iron,3000,1025,3373,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40590,웅골리언트의 발톱,$2023,$2023,questitem,normal,bone,1000,139,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40591,저주받은 마법서,$1916,$1916,questitem,normal,paper,20000,909,777,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40592,저주받은 정령서,$2029,$2029,questitem,normal,paper,20000,940,777,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,\N
40593,조사원의 조사서 조각,$2248,$2248,questitem,normal,paper,1000,1800,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40594,좀비 열쇠,$2031,$2031,questitem,normal,iron,3000,945,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40595,죽음을 주관 하는 자에 관한 문서,$2428,$2428,questitem,normal,leather,1000,1049,2873,834,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40596,죽음의 서약,$2422,$2422,questitem,normal,paper,1000,1043,3963,828,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40597,찢어진 조사원의 조사서,$2247,$2247,questitem,normal,paper,1000,997,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40598,칸의 주머니,$2540,$2540,treasure_box,normal,paper,40000,958,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40599,타라스의 마법 주머니,$2292,$2292,treasure_box,normal,none,10000,957,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40600,타락의 열쇠,$2652,$2652,questitem,normal,wood,1000,1320,3963,1052,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40601,터틀 드래곤의 껍질,$1922,$1922,questitem,normal,leather,23,920,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40602,파란색 플룻,$2243,$2243,questitem,none,silver,8000,1000,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40603,펑거스의 독,$2425,$2425,questitem,normal,glass,1000,1046,2875,831,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40604,해골 열쇠,$2032,$2032,questitem,normal,iron,3000,944,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40605,해골의 두개골,$1919,$1919,questitem,normal,bone,3000,921,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40606,혼돈의 열쇠,$2884,$2884,questitem,normal,wood,1000,1320,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40607,환생의 물약,$2025,$2025,questitem,normal,glass,1000,947,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40608,흑기사의 서약서,$1911,$1911,questitem,normal,paper,1000,927,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40609,간디 오크 마법서,$1914,$1914,questitem,normal,paper,1000,924,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40610,네루가 오크 마법서,$1913,$1913,questitem,normal,paper,1000,925,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40611,두다 마라 오크 마법서,$1912,$1912,questitem,normal,paper,1000,923,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40612,아투바 오크 마법서,$1915,$1915,questitem,normal,paper,1000,922,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40613,검은 열쇠,$1756,$1756,questitem,normal,iron,3000,671,2152,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40614,광물 수거 문서,$3113,$3113,questitem,normal,paper,10,1528,3820,1201,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40615,그림자 신전 2층 열쇠,$3945,$3945,questitem,teleport,bone,10000,1991,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40616,그림자 신전 3층 열쇠,$3946,$3946,questitem,teleport,bone,10000,1968,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40617,네크로맨서의 수정구,$1014,$1014,questitem,normal,glass,11000,437,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40618,대지의 숨결,$3871,$3871,questitem,normal,gemstone,3000,1928,4986,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40619,동쪽 감옥 열쇠,$3483,$3483,questitem,normal,iron,0,1320,3963,1432,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40620,두번째 미로 열쇠,$4021,$4021,questitem,normal,iron,3000,59,3963,1863,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40621,드레이크의 열쇠,$3488,$3488,questitem,normal,iron,3000,59,3963,1446,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40622,드레이크 발톱,$1012,$1012,questitem,normal,bone,8000,139,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40623,드루가 가문 1세대 가보,$3334,$3334,treasure_box,normal,iron,1000,1786,4377,1357,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40624,드루가 가문 2세대 가보,$3335,$3335,treasure_box,normal,iron,1000,1787,4379,1357,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40625,드루가 가문 3세대 가보,$3336,$3336,treasure_box,normal,iron,1000,1788,4381,1357,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40626,드루가 가문 4세대 가보,$3337,$3337,treasure_box,normal,iron,1000,1789,4383,1357,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40627,드루가 가문 5세대 가보,$3338,$3338,treasure_box,normal,iron,1000,1790,4385,1357,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40628,드루가 가문 6세대 가보,$3339,$3339,treasure_box,normal,iron,1000,1791,4387,1357,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40629,드루가 가문 7세대 가보,$3340,$3340,treasure_box,normal,iron,1000,1792,4389,1357,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40630,디에고의 낡은 다이어리,$3786,$3786,questitem,npc_talk,paper,4000,1868,4756,1803,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40631,레스타의 반지,$3598,$3598,questitem,normal,gold,1000,1028,3963,1536,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40632,레오나의 돈 주머니,$3158,$3158,treasure_box,normal,none,80,958,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40633,리자드맨의 보고서,$3788,$3788,questitem,normal,paper,4000,1869,4757,1805,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40634,리자드맨의 보물,$3789,$3789,questitem,normal,gold,0,1870,4758,1806,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40635,마령군의 징표,$3882,$3882,questitem,normal,silver,10000,1938,4997,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40636,마령군의 징표함,$3881,$3881,treasure_box,normal,steel,5000,1939,4996,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40637,마르바의 편지,$4003,$4003,questitem,normal,paper,10000,917,3963,1859,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40638,마수군의 징표,$3884,$3884,questitem,normal,silver,5000,1942,4999,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40639,마수군의 징표함,$3883,$3883,treasure_box,normal,steel,10000,1941,4998,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40640,명법군의 징표함,$3879,$3879,treasure_box,normal,steel,10000,1937,4994,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40641,말하는 두루마리,$3278,$3278,questitem,npc_talk,paper,0,1760,4337,1305,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40642,명법군의 징표,$3880,$3880,questitem,normal,silver,5000,1938,4995,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40643,물의 숨결,$3869,$3869,questitem,normal,gemstone,3000,1924,4984,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40644,미로 구조도,$4020,$4020,questitem,normal,paper,1000,1138,3963,1870,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40645,바람의 숨결,$3870,$3870,questitem,normal,gemstone,3000,1926,4985,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40646,바실리스크 뿔,$1011,$1011,questitem,normal,bone,6000,56,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40647,보물지도 조각,$3484,$3484,questitem,normal,paper,1000,1780,3963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40648,부식된 어쌔신의 검,$2427,$2427,questitem,normal,iron,1000,1048,2874,833,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,\N
40649,북동쪽 감옥 열쇠,$3482,$3482,questitem,normal,iron,0,1320,3963,1433,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40650,북쪽 감옥 열쇠,$3423,$3423,questitem,normal,iron,0,1320,3963,1434,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40651,불의 숨결,$3868,$3868,questitem,normal,gemstone,3000,1922,4983,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40652,불타는 가죽,$3873,$3873,questitem,normal,leather,2000,1931,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40653,붉은 열쇠,$1755,$1755,questitem,normal,iron,3000,672,2153,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40654,세번째 미로 열쇠,$4022,$4022,questitem,normal,iron,3000,59,3963,1864,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40655,수정 송곳니,$3875,$3875,questitem,normal,glass,1000,1933,4990,2071,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40656,시련의 검A,$4023,$4023,questitem,normal,iron,40,932,3963,1866,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40657,시련의 검B,$4024,$4024,questitem,normal,iron,40,932,3963,1867,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40658,시련의 검C,$4025,$4025,questitem,normal,iron,40,932,3963,1868,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40659,시련의 검D,$4026,$4026,questitem,normal,iron,40,932,3963,1869,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40660,시련의 주문서,$4027,$4027,questitem,dai,paper,1000,929,3963,1865,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40661,아들의 유골,$3486,$3486,questitem,normal,bone,20000,958,3963,1444,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40662,아들의 초상화,$3490,$3490,questitem,normal,paper,10000,1781,3963,1445,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40663,아들의 편지,$3485,$3485,questitem,npc_talk,paper,0,917,3963,1443,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,\N
40664,아라스의 부적,$4004,$4004,questitem,normal,paper,0,604,3963,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40665,아라스의 편지,$3988,$3988,questitem,normal,paper,1000,917,3963,1858,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40666,알 수 없는 가보,$3341,$3341,questitem,normal,gold,0,1786,4377,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40667,암살군의 징표,$3886,$3886,questitem,normal,silver,5000,1944,5001,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40668,암살군의 징표함,$3885,$3885,treasure_box,normal,steel,10000,1943,5000,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40669,야히의 갈비뼈,$3771,$3771,questitem,normal,bone,10000,1998,5049,1742,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
40670,야히의 꼬리,$3773,$3773,questitem,normal,bone,10000,1999,5050,1744,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,\N
