id,name,name_id,note,impl,gfx_id,level,hp,mp,ac,str,con,dex,wis,int,mr,exp,lawful,size,weak_attr,ranged,tamable,move_speed,atk_speed,alt_atk_speed,atk_magic_speed,sub_magic_speed,undead,poison_atk,paralysis_atk,agro,agro_sosc,agro_coi,family,agro_family,agro_gfx_id1,agro_gfx_id2,pickup_item,digest_item,brave_speed,hpr_interval,hpr,mpr_interval,mpr,teleport,random_level,random_hp,random_mp,random_ac,random_exp,random_lawful,damage_reduction,hard,doppel,enable_tu,enable_erase,bow_act_id,karma,transform_id,transform_gfx_id,light_size,amount_fixed,change_head,cant_resurrect,is_equality_drop,boss
46034,부패한 좀비 장군,$4793 $4794,,L1Monster,4935,32,300,250,-22,20,14,18,12,10,20,1025,-30,small,2,1,0,960,1120,1160,1200,1280,1,0,0,1,1,1,zombie,1,-1,-1,0,0,0,0,0,0,0,0,47,560,0,-35,1,0,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,0
46035,부패한 좀비로드,$4793 $2398,,L1Monster,2803,35,2500,300,-25,14,16,16,15,12,50,1226,-80,large,2,2,0,1440,1880,0,1240,1760,3,0,0,1,1,1,zombie,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
46036,부패한 해골 기사,$4793 $4797,,L1Monster,5677,55,9250,250,-68,22,25,18,10,15,40,3026,-100,large,2,2,0,960,1200,1240,1200,1480,4,0,0,1,1,1,skeleton,1,-1,-1,0,0,0,5000,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
46037,흑 마법사 마야,$4798,,L1Monster,5212,70,13500,2000,-65,18,18,18,23,23,80,4901,-250,large,0,1,0,960,1160,1080,1160,1080,0,0,0,1,1,1,,1,-1,-1,0,0,0,3000,180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,1,0,1
46038,마야의 소환물,$4851,,L1Monster,5677,45,1000,250,-68,18,25,18,10,15,40,2026,-10,large,2,2,0,960,1200,1240,1200,1480,3,0,0,1,1,1,skeleton,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
46039,마야의 소환물,$4851,(A),L1Monster,5112,12,120,0,-5,14,16,6,5,2,10,145,-35,small,2,1,0,1280,1120,1120,1040,1040,1,0,0,1,0,1,zombie,1,-1,-1,0,0,0,0,0,0,0,0,42,430,0,-24,1,0,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,0
46040,마야의 소환물,$4851,(B),L1Monster,5110,22,120,0,-5,14,16,6,5,2,10,145,-35,small,2,1,0,960,1080,1080,1040,1040,1,0,0,1,0,1,zombie,1,-1,-1,0,0,0,0,0,0,0,0,42,430,0,-24,1,0,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,0
46041,영혼의 포식자,$5522,군주 lv45 QUEST,L1Monster,3365,10,1200,70,-30,30,18,20,18,18,70,101,-120,small,0,1,0,960,1400,1600,1400,1400,0,0,0,0,1,1,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46042,아기 캥거루,$4079,애완 동물,L1Monster,6325,5,25,5,20,12,10,12,10,10,10,26,0,small,0,1,1,560,640,0,800,1040,0,0,0,0,0,0,animal,1,-1,-1,0,0,0,5000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46043,불꽃의 캥거루,$4080,하이펫,L1Monster,6322,5,40,15,20,16,10,18,10,15,15,26,0,small,0,1,1,480,640,960,800,1000,0,0,0,0,0,0,animal,1,-1,-1,0,0,0,5000,2,5000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46044,아기 판다 곰,$4077,애완 동물,L1Monster,6310,5,30,10,25,10,12,10,10,12,12,26,0,small,0,1,1,640,960,0,840,1040,0,0,0,0,0,0,animal,1,-1,-1,0,0,0,5000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46045,공포의 판다 곰,$4078,하이펫,L1Monster,6314,5,45,15,30,14,10,14,10,15,15,26,0,small,0,1,1,560,960,1120,840,1000,0,0,0,0,0,0,animal,1,-1,-1,0,0,0,5000,2,5000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46046,골드 드래곤,$4076,하이펫,L1Monster,6396,5,60,40,30,16,16,16,10,15,15,26,0,small,0,1,1,560,800,0,1280,1280,0,0,0,0,0,0,animal,1,-1,-1,0,0,0,5000,8,5000,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46047,다크 엘프 제너럴,$2885,지하 동굴,L1Monster,3366,43,900,50,-40,20,18,15,17,17,45,1850,-50,small,0,2,0,360,1000,1400,1000,1000,0,0,0,1,1,1,,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46048,물고기,$1493,HC4F,L1Monster,1634,1,30000,0,0,0,0,0,0,0,0,0,0,small,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,0
46049,물고기,$1493,HC4F,L1Monster,1640,1,30000,0,0,0,0,0,0,0,0,0,0,small,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,0
46050,물고기,$1493,HC4F,L1Monster,1653,1,30000,0,0,0,0,0,0,0,0,0,0,small,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,0
46051,물고기,$1493,HC4F,L1Monster,1655,1,30000,0,0,0,0,0,0,0,0,0,0,small,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,0
46052,물고기,$1493,HC4F,L1Monster,1657,1,30000,0,0,0,0,0,0,0,0,0,0,small,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,0
46053,라버 본 나이프,$4972,선박의 무덤 보물,L1Monster,3364,45,1000,200,-35,23,20,17,12,12,45,2026,-38,small,0,1,0,960,1240,1080,640,640,0,0,0,1,1,1,elemental,1,-1,-1,0,0,0,5000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46054,심해의 크랩 맨,$4315,선박의 무덤 보물,L1Monster,1610,32,450,20,-28,18,16,16,8,8,30,1025,-20,small,8,2,0,960,1000,1840,1000,1000,0,0,0,1,1,1,crab,1,-1,-1,0,0,0,5000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46055,익사 한 영혼,$4289,선박의 무덤 보물,L1Monster,5484,38,600,30,-40,18,15,18,10,8,60,1445,-50,small,8,1,0,960,720,0,960,640,1,0,0,1,1,1,drown,1,-1,-1,0,0,0,5000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46056,라버 본,$3387,trap 용 mob,L1Monster,4186,25,220,10,-18,16,12,16,10,10,40,0,0,small,0,2,1,640,1120,960,1120,1120,1,0,0,1,1,1,pirate,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,0
46057,라버 본 솔져,$3388,trap 용 mob,L1Monster,4190,28,260,20,-16,14,12,18,10,10,25,0,0,small,0,10,0,960,1400,1000,1400,1400,1,0,0,1,1,1,pirate,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,66,0,-1,0,0,0,0,0,0,0
46058,라버 본 헤드,$3389,trap 용 mob,L1Monster,4188,32,350,10,-23,18,14,16,10,12,50,0,0,small,0,2,0,640,1200,960,1200,1200,1,0,0,1,1,1,pirate,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,0
46059,라버 본 나이프,$3730,trap 용 mob,L1Monster,4796,32,500,50,-25,18,14,16,6,15,60,0,0,small,0,6,0,640,720,720,1200,1200,1,0,0,1,1,1,pirate,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4799,0,-1,0,0,0,0,0,0,0
46060,헬 크리처,$3812,다크 엘프 성지,L1Monster,4622,48,900,0,-77,16,19,15,10,16,45,2305,-25,small,2,1,0,960,960,1600,960,960,0,0,0,1,1,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46061,헤비 오움 전사,$3831,다크 엘프 성지,L1Monster,4744,49,1100,0,-54,17,16,15,12,10,40,2117,-25,large,2,2,0,960,1000,1440,1000,1000,0,0,0,1,1,1,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46062,저주받은 다크 엘프 투사,$4285,다크 엘프 성지,L1Monster,5694,46,800,300,-43,15,15,20,17,17,45,2117,-50,small,2,1,0,960,880,880,1320,1120,0,0,0,1,1,1,,0,-1,-1,0,0,0,5000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46063,저주받은 다크 엘프 마법사,$4287,다크 엘프 성지,L1Monster,5693,48,750,300,-38,16,15,18,16,18,80,2305,-50,small,2,1,0,1040,1160,1280,1200,1160,0,0,0,1,1,1,,0,-1,-1,0,0,0,5000,15,5000,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46064,저주받은 다크 엘프 기사,$4286,다크 엘프 성지,L1Monster,5695,50,1100,300,-52,18,15,20,17,15,50,2501,-50,small,2,1,0,960,1120,1080,1280,1360,0,0,0,1,1,1,,0,-1,-1,0,0,0,5000,10,5000,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46065,오튜,$4306,다크 엘프 성지,L1Monster,5442,50,1500,250,-50,15,18,20,14,16,50,2501,-25,small,0,3,0,960,1120,920,1120,1120,2,0,0,1,1,1,,0,-1,-1,0,0,0,5000,25,500,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46066,튜폰,$4308,다크 엘프 성지,L1Monster,5259,52,1700,500,-55,20,18,15,12,16,65,2705,-25,large,0,1,0,960,1320,1200,1360,1280,0,0,0,1,1,1,,0,-1,-1,0,0,0,5000,35,5000,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46067,와이번,$4307,다크 엘프 성지,L1Monster,5282,54,2000,200,-61,17,18,20,15,17,70,2917,-25,large,0,1,0,800,1200,1280,1360,1360,0,0,0,1,1,1,,0,-1,-1,0,0,0,5000,25,5000,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46068,파이어 에그,$1570,버림받은 자들의 땅,L1Monster,1820,25,120,10,-14,16,18,16,12,16,35,626,-18,small,4,1,0,1440,880,0,880,880,0,0,0,1,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,0,0,0,0,0
46069,선택되지 않았던 사람,$4986,모래 무덤,L1Monster,5574,30,400,30,-55,20,15,11,3,2,100,1800,-5,small,0,1,0,1280,880,0,840,880,2,0,0,1,1,1,,0,-1,-1,0,0,0,5000,10,5000,50,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,0,0,0,0,0
46070,선택되지 않았던 사람,$4986,즈 (변신 전),L1Monster,5655,32,600,30,-40,12,16,11,16,8,100,0,0,small,0,1,0,800,960,0,1200,1200,2,0,0,1,1,1,,0,-1,-1,0,0,0,5000,10,5000,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46071,5665,0,0,0,0,0,0
46071,선택받지 못한 자,$4986,즈 (변신 후),L1Monster,5657,32,100,30,-35,12,16,11,16,8,100,2500,-5,small,0,1,0,960,1120,1120,1000,1000,2,0,0,1,1,1,,0,-1,-1,0,0,0,5000,10,5000,50,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,0,0,0,0,0
46072,선택받지 못한 자,$4986,파사 즈 (변신 전),L1Monster,5461,35,800,30,-50,13,18,11,18,8,100,0,0,large,0,1,0,800,960,0,1200,1200,2,0,0,1,1,1,,0,-1,-1,0,0,0,5000,10,5000,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46073,5665,0,0,0,0,0,0
46073,선택받지 못한 자,$4986,파사 즈 (변신 후),L1Monster,5463,35,150,30,-45,13,18,11,18,8,100,5000,-5,large,0,1,0,960,1000,1120,1000,1120,2,0,0,1,1,1,,0,-1,-1,0,0,0,5000,10,5000,50,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,0,0,0,0,0
46074,선택받지 못한 자,$4986,땅의 시버 인,L1Monster,5338,35,500,30,-45,18,21,11,21,8,100,2500,-5,large,8,6,0,960,1040,960,1040,1040,2,0,0,1,1,1,,0,-1,-1,0,0,0,5000,10,5000,50,0,0,0,0,0,0,0,3,0,0,0,0,5341,-1,-1,0,0,0,0,0,0,0
46075,선택받지 못한 자,$4986,바람의 시버 인,L1Monster,5317,35,500,30,-45,15,11,11,18,8,100,2500,-5,large,1,6,0,960,1040,960,1040,1040,2,0,0,1,1,1,,0,-1,-1,0,0,0,5000,10,5000,50,0,0,0,0,0,0,0,3,0,0,0,0,5320,-1,-1,0,0,0,0,0,0,0
46076,선택받지 못한 자,$4986,불의 시버,L1Monster,5331,35,550,30,-45,15,13,11,10,8,100,2500,-5,large,4,6,0,960,1040,960,1040,1040,2,0,0,1,1,1,,0,-1,-1,0,0,0,5000,10,5000,50,0,0,0,0,0,0,0,3,0,0,0,0,5334,-1,-1,0,0,0,0,0,0,0
46077,선택받지 못한 자,$4986,파도의 시버 인,L1Monster,5324,35,500,30,-45,15,14,10,12,8,100,2500,-5,large,2,6,0,960,1040,960,1040,1040,2,0,0,1,1,1,,0,-1,-1,0,0,0,5000,10,5000,50,0,0,0,0,0,0,0,3,0,0,0,0,5327,-1,-1,0,0,0,0,0,0,0
46078,선택받지 못한 자,$4986,디앙 가스,L1Monster,5269,38,420,30,-40,15,18,11,4,8,100,2900,-5,small,0,1,0,960,1200,960,1240,1240,2,0,0,1,1,1,,0,-1,-1,0,0,0,5000,10,5000,50,0,0,0,0,0,0,0,5,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
46079,선택받지 못한 자,$4986,앵거스,L1Monster,5265,40,450,30,-50,17,21,11,6,8,100,3200,-5,large,0,1,0,960,1200,960,1240,1240,2,0,0,1,1,1,,0,-1,-1,0,0,0,5000,10,5000,50,0,0,0,0,0,0,0,5,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
46080,선택받지 못한 자,$4986,쥬디고,L1Monster,5353,38,500,30,-45,12,11,11,9,8,100,2900,-5,small,0,1,0,960,1040,1120,1000,1000,2,1,0,1,1,1,,0,-1,-1,0,0,0,5000,10,5000,50,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
46081,선택받지 못한 자,$4986,디고,L1Monster,5351,40,580,300,-70,35,21,11,21,18,100,2000,-5,large,0,1,0,960,1040,1120,1000,1000,2,1,0,1,1,1,,0,-1,-1,0,0,0,5000,10,5000,50,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
46082,순찰병 1,$4987 1,레서 데몬,L1Monster,2524,38,840,30,-38,20,17,16,12,8,50,3200,-5,small,0,1,0,720,720,1040,1040,1200,2,0,0,0,0,0,daemon,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,-1,0,0,0,0,0,0,0
46083,순찰병 2,$4987 2,레서 데몬,L1Monster,2524,38,840,30,-38,20,17,16,12,8,50,3200,-5,small,0,1,0,720,720,1040,1040,1200,2,0,0,0,0,0,daemon,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,-1,0,0,0,0,0,0,0
46084,순찰병 3,$4987 3,레서 데몬,L1Monster,2524,38,840,30,-38,20,17,16,12,8,50,3200,-5,small,0,1,0,720,720,1040,1040,1200,2,0,0,0,0,0,daemon,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,-1,0,0,0,0,0,0,0
46085,순찰병 4,$4987 4,레서 데몬,L1Monster,2524,38,840,30,-38,20,17,16,12,8,50,3200,-5,small,0,1,0,720,720,1040,1040,1200,2,0,0,0,0,0,daemon,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,-1,0,0,0,0,0,0,0
46086,순찰병 5,$4987 5,레서 데몬,L1Monster,2524,38,840,30,-38,20,17,16,12,8,50,3200,-5,small,0,1,0,720,720,1040,1040,1200,2,0,0,0,0,0,daemon,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,-1,0,0,0,0,0,0,0
46087,순찰병 6,$4987 6,레서 데몬,L1Monster,2524,38,840,30,-38,20,17,16,12,8,50,3200,-5,small,0,1,0,720,720,1040,1040,1200,2,0,0,0,0,0,daemon,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,-1,0,0,0,0,0,0,0
46088,순찰병 7,$4987 7,레서 데몬,L1Monster,2524,38,840,30,-38,20,17,16,12,8,50,3200,-5,small,0,1,0,720,720,1040,1040,1200,2,0,0,0,0,0,daemon,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,-1,0,0,0,0,0,0,0
46089,순찰병 8,$4987 8,레서 데몬,L1Monster,2524,38,840,30,-38,20,17,16,12,8,50,3200,-5,small,0,1,0,720,720,1040,1040,1200,2,0,0,0,0,0,daemon,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,-1,0,0,0,0,0,0,0
46090,순찰병 9,$4987 9,레서 데몬,L1Monster,2524,38,840,30,-38,20,17,16,12,8,50,3200,-5,small,0,1,0,720,720,1040,1040,1200,2,0,0,0,0,0,daemon,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,-1,0,0,0,0,0,0,0
46091,보초병,$4988,레서 데몬,L1Monster,2524,38,840,30,-38,20,17,16,12,8,50,4000,-5,small,0,1,0,720,720,1040,1040,1200,2,0,0,1,1,1,daemon,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-5,-1,0,0,0,0,0,0,0
46092,선택받지 못한 자,$4986,레서 데몬,L1Monster,4574,40,600,100,-50,20,11,8,4,7,60,3200,-5,large,0,1,0,1440,1120,1200,1160,1172,3,0,0,1,1,1,chaos,1,-1,-1,0,0,0,5000,5,5000,20,0,0,0,0,0,0,0,2,0,0,1,0,0,1,-1,0,0,0,0,0,0,0
46093,선택받지 못한 자,$4986,데몬,L1Monster,4576,40,600,100,-50,35,15,15,5,6,30,3200,-5,large,0,1,0,1280,960,0,1360,1760,3,0,0,1,1,1,chaos,1,-1,-1,0,0,0,5000,10,5000,50,0,0,0,0,0,0,0,4,0,0,1,0,0,1,-1,0,0,0,0,0,0,0
46094,선택받지 못한 자,$4986,바포메트,L1Monster,4563,40,600,100,-50,35,16,18,4,5,35,3200,-5,large,0,2,0,1440,1280,1480,1680,1344,3,0,0,1,1,1,chaos,1,-1,-1,0,0,0,5000,20,5000,50,0,0,0,0,0,0,0,4,0,0,1,0,0,1,-1,0,0,0,0,0,0,0
46095,선택받지 못한 자,$4986,베레스,L1Monster,4652,40,600,100,-50,35,14,17,8,6,33,3200,-5,large,0,2,0,1440,1080,1120,1880,1125,3,0,0,1,1,1,chaos,1,-1,-1,0,0,0,5000,20,5000,50,0,0,0,0,0,0,0,4,0,0,1,0,0,1,-1,0,0,0,0,0,0,0
46096,선택받지 못한 자,$4986,서큐버스,L1Monster,4693,52,750,300,-55,15,15,18,25,18,100,2705,-5,large,0,1,0,960,1120,0,1200,1172,3,0,0,1,1,1,chaos,1,-1,-1,0,0,0,5000,20,5000,50,0,0,0,0,0,0,0,2,0,0,1,0,0,1,-1,0,0,0,0,0,0,0
46097,순찰병 1,$4987 1,창,L1Monster,4550,50,500,300,-60,35,21,11,21,18,100,4000,-5,large,0,6,0,960,720,880,750,750,3,0,0,0,0,0,chaos,1,-1,-1,0,0,0,5000,80,5000,50,0,0,0,0,0,0,0,4,0,0,1,1,4552,5,-1,0,0,0,0,0,0,0
46098,순찰병 2,$4987 2,창,L1Monster,4550,50,500,300,-60,35,21,11,21,18,100,4000,-5,large,0,6,0,960,720,880,750,750,3,0,0,0,0,0,chaos,1,-1,-1,0,0,0,5000,80,5000,50,0,0,0,0,0,0,0,4,0,0,1,1,4552,5,-1,0,0,0,0,0,0,0
46099,순찰병 3,$4987 3,창,L1Monster,4550,50,500,300,-60,35,21,11,21,18,100,4000,-5,large,0,6,0,960,720,880,750,750,3,0,0,0,0,0,chaos,1,-1,-1,0,0,0,5000,80,5000,50,0,0,0,0,0,0,0,4,0,0,1,1,4552,5,-1,0,0,0,0,0,0,0
46100,순찰병 4,$4987 4,창,L1Monster,4550,50,500,300,-60,35,21,11,21,18,100,4000,-5,large,0,6,0,960,720,880,750,750,3,0,0,0,0,0,chaos,1,-1,-1,0,0,0,5000,80,5000,50,0,0,0,0,0,0,0,4,0,0,0,1,4552,5,-1,0,0,0,0,0,0,0
46101,순찰병 5,$4987 5,창,L1Monster,4550,50,500,300,-60,35,21,11,21,18,100,4000,-5,large,0,6,0,960,720,880,750,750,3,0,0,0,0,0,chaos,1,-1,-1,0,0,0,5000,80,5000,50,0,0,0,0,0,0,0,4,0,0,0,1,4552,5,-1,0,0,0,0,0,0,0
46102,순찰병 6,$4987 6,창,L1Monster,4550,50,500,300,-60,35,21,11,21,18,100,4000,-5,large,0,6,0,960,720,880,750,750,3,0,0,0,0,0,chaos,1,-1,-1,0,0,0,5000,80,5000,50,0,0,0,0,0,0,0,4,0,0,0,1,4552,5,-1,0,0,0,0,0,0,0
46103,순찰병 7,$4987 7,창,L1Monster,4550,50,500,300,-60,35,21,11,21,18,100,4000,-5,large,0,6,0,960,720,880,750,750,3,0,0,0,0,0,chaos,1,-1,-1,0,0,0,5000,80,5000,50,0,0,0,0,0,0,0,4,0,0,0,1,4552,5,-1,0,0,0,0,0,0,0
46104,순찰병 8,$4987 8,창,L1Monster,4550,50,500,300,-60,35,21,11,21,18,100,4000,-5,large,0,6,0,960,720,880,750,750,3,0,0,0,0,0,chaos,1,-1,-1,0,0,0,5000,80,5000,50,0,0,0,0,0,0,0,4,0,0,0,1,4552,5,-1,0,0,0,0,0,0,0
46105,순찰병 9,$4987 9,창,L1Monster,4550,50,500,300,-60,35,21,11,21,18,100,4000,-5,large,0,6,0,960,720,880,750,750,3,0,0,0,0,0,chaos,1,-1,-1,0,0,0,5000,80,5000,50,0,0,0,0,0,0,0,4,0,0,0,1,4552,5,-1,0,0,0,0,0,0,0
46106,보초병,$4988,창,L1Monster,4550,50,500,300,-60,35,21,11,21,18,100,4500,-5,large,0,6,0,960,720,880,750,750,3,0,0,1,1,1,chaos,1,-1,-1,0,0,0,5000,80,5000,50,0,0,0,0,0,0,0,4,0,0,1,1,4552,5,-1,0,0,0,0,0,0,0
46107,테베 만드라고라,$5492,흰색,L1Monster,6555,23,280,40,-10,13,12,13,10,10,50,530,-16,small,2,1,0,480,1200,0,1600,1600,0,0,0,0,0,0,tebe_m,0,-1,-1,0,0,0,5000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46108,테베 만드라고라,$5492,검정,L1Monster,6557,26,320,50,-15,13,12,13,10,10,50,677,-18,small,4,1,0,480,1200,0,1600,1600,0,0,0,0,0,0,tebe_m,0,-1,-1,0,0,0,5000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46109,테베 갑충 석,$5493,황,L1Monster,6592,29,400,70,-25,15,15,14,10,10,60,842,-20,small,2,1,0,600,920,0,920,920,0,0,0,0,0,0,tebe_s,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46110,테베 갑충 석,$5493,검정,L1Monster,6593,32,480,70,-25,15,15,15,11,11,65,1025,-20,small,4,1,0,600,920,0,920,920,0,0,0,1,1,0,tebe_s,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46111,테베 칼 비스,$5494,검정,L1Monster,6601,35,480,70,-20,17,15,15,12,12,66,1226,-22,small,2,1,0,640,800,1280,800,800,0,1,0,0,0,0,tebe_k,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46112,테베 칼 비스,$5494,빨강,L1Monster,6603,39,600,72,-25,17,16,15,12,12,66,1522,-25,small,8,1,0,640,800,1280,800,800,0,1,0,1,1,0,tebe_k,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46113,테베 오벨리스크,$5495,흰색,L1Monster,6645,41,700,92,-25,23,19,10,13,18,80,1682,-25,large,8,1,0,1440,1760,0,1800,1840,0,0,0,0,0,0,tebe_o,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,0,0,0,0,0,0,0
46114,테베 오벨리스크,$5495,검정,L1Monster,6649,44,800,100,-25,23,22,10,13,18,80,1937,-28,large,4,1,0,1280,1840,0,1800,1840,0,0,0,0,0,1,tebe_o,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,0,0,0,0,0,0,0
46115,테베 스핑크스,$5496,흰색,L1Monster,6699,47,880,115,-29,24,18,18,21,19,100,2210,-28,large,0,2,0,720,1240,1440,1400,1240,0,0,0,0,0,0,tebe_sf,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46116,테베 스핑크스,$5496,검정,L1Monster,6704,50,1120,140,-32,24,19,19,21,21,100,2501,-32,large,2,2,0,720,1240,1440,1400,1240,0,0,0,1,1,1,tebe_sf,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
46117,테 베니 호스,$5497,황,L1Monster,6664,50,900,250,-20,20,15,18,18,17,60,2501,-32,small,4,1,0,640,1080,0,960,1280,0,0,0,0,0,0,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
