item_id,note,selling_price,purchasing_price
21045,암약의 부적,1,-1
21046,번농의 부적,1,-1
21047,럭키 코인,1,-1
21048,수리된 반지,1,-1
21049,수리된 귀걸이,1,-1
21050,수리된 목걸이,1,-1
21051,물에 젖은 투구,1,-1
21052,물에 젖은 망토,1,-1
21053,물에 젖은 갑옷,1,-1
21054,물에 젖은 장갑,1,-1
21055,물에 젖은 부츠,1,-1
21056,물에 젖은 방패,1,-1
21057,훈련 기사의 망토,1,-1
21058,훈련 기사의 망토,1,-1
21059,포이즌 서펜트의 망토,1,-1
21060,할로윈 호박 갑옷,1,-1
21061,남자 유령 가장 세트,1,-1
21062,여자 유령 가장 세트,1,-1
21063,남성 수영복：브리프,1,-1
21064,남성 수영복：트렁크스,1,-1
21065,여성 수영복：원피스,1,-1
21066,여성 수영복：비키니,1,-1
21067,할로윈 아모,1,-1
21068,얼티메이트 할로윈 아모,1,-1
21069,신생의 벨트,1,-1
21070,신생의 벨트,1,-1
21071,신생의 벨트,1,-1
21072,신생의 벨트,1,-1
21073,신생의 벨트,1,-1
21074,신생의 벨트,1,-1
21075,신생의 벨트,1,-1
21076,신생의 벨트,1,-1
21077,신생의 벨트,1,-1
21078,신생의 벨트,1,-1
21079,신생의 벨트,1,-1
21080,신생의 벨트,1,-1
21081,얼음 여왕의 귀걸이,1,-1
21082,얼음 여왕의 귀걸이,1,-1
21083,얼음 여왕의 귀걸이,1,-1
21084,얼음 여왕의 귀걸이,1,-1
21085,얼음 여왕의 귀걸이,1,-1
21086,얼음 여왕의 귀걸이,1,-1
21087,얼음 여왕의 귀걸이,1,-1
21088,얼음 여왕의 귀걸이,1,-1
21089,얼음 여왕의 귀걸이,1,-1
21090,얼음 여왕의 귀걸이,1,-1
21091,얼음 여왕의 귀걸이,1,-1
21092,신생 링,1,-1
21093,테베 호루스의 반지,1,-1
21094,테베 아누비스의 반지,1,-1
21095,테베 오시리스의 벨트,1,-1
21096,운명의 귀걸이,1,-1
21097,명사수의 귀걸이,1,-1
21098,검투사의 귀걸이,1,-1
21099,대 마법사의 귀걸이,1,-1
21100,환 술사의 망토,1,-1
21101,환 술사의 마법서,1,-1
21102,용 기사의 망토,1,-1
21103,드래곤 스케일 가더,1,-1
21104,크리스탈 가더,1,-1
21105,고대 명궁의 가더,1,-1
21106,고대 투사의 가더,1,-1
21107,우드 벡 재킷,1,-1
21108,%i의 마법 저항의 T 셔츠,1,-1
21109,쿠 쿨칸의 마스크,1,-1
21110,쿠 쿨칸의 방패,1,-1
21111,제브 레퀴의 송곳니,1,-1
21112,제브 레퀴의 마안,1,-1
21113,상아탑의기도의 문양,1,-1
21114,순수한기도의 문양 [30일],1,-1
21115,순수한기도의 문양 II [30일],1,-1
21116,기도의 문양,1,-1
21117,기도의 문양 II,1,-1
21118,상아탑의 매력의 문양,1,-1
21119,매력의 문양,1,-1
21120,매력의 문양 II,1,-1
21121,상아탑의 완력의 문양,1,-1
21122,완력의 문양,1,-1
21123,완력의 문양 II,1,-1
21124,상아탑의 정신의 문양,1,-1
21125,정신의 문양,1,-1
21126,정신의 문양 II,1,-1
21127,상아탑의 지력의 문양,1,-1
21128,지력의 문양,1,-1
21129,지력의 문양 II,1,-1
21130,상아탑의 민첩의 문양,1,-1
21131,민첩의 문양,1,-1
21132,민첩의 문양 II,1,-1
21133,상아탑의 체력의 문양,1,-1
21134,체력의 문양,1,-1
21135,체력의 문양 II,1,-1
21136,술사의 문양,1,-1
21137,검사의 문양,1,-1
21138,상아탑의 마법의 문양,1,-1
21139,마법의 문양,1,-1
21140,마법의 문양 II,1,-1
21141,상아탑의 방어의 문양,1,-1
21142,방어의 문양,1,-1
21143,방어의 문양 II,1,-1
21144,상아탑의 생활의 문양,1,-1
21145,생명의 문양,1,-1
21146,생명의 문양 II,1,-1
21147,풍속의 문양,1,-1
21148,풍속의 문양 II,1,-1
21149,내화의 문양,1,-1
21150,내화의 문양 II,1,-1
21151,내수의 문양,1,-1
21152,내수의 문양 II,1,-1
21153,내지의 문양,1,-1
21154,내지의 문양 II,1,-1
21155,상아탑의 탈리스만,1,-1
21156,사성,1,-1
21157,오성,1,-1
21158,육성,1,-1
21159,칠성,1,-1
21160,드래곤의 메달,1,-1
21161,할로윈 탈리스만,1,-1
21162,할로윈 탈리스만 (2010 년),1,-1
21163,블랙 메탈 탈리스만,1,-1
21164,호노오노 부적,1,-1
21165,신생 목걸이,1,-1
21166,신생 목걸이,1,-1
21167,신생 귀걸이,1,-1
21168,상아탑의 망토,1,-1
21169,상아탑의 귀걸이,1,-1
21170,젖은 모자,1,-1
21171,젖은 후드,1,-1
21172,안타라스 그랜드 판금 갑옷,1,-1
21173,안타라스 그랜드 로브,1,-1
21174,안타라스 그랜드 가죽 조끼,1,-1
21175,안타라스 그랜드 비늘 갑옷,1,-1
21176,파 푸리 온 하이드로 판금 갑옷,1,-1
21177,파 푸리 온 하이드로 로브,1,-1
21178,파 푸리 온 하이드로 가죽 조끼,1,-1
21179,파 푸리 온 하이드로 비늘 갑옷,1,-1
21180,린드 비 오르 스톰 판금 갑옷,1,-1
21181,린드 비 오르 스톰 로브,1,-1
21182,린드 비 오르 스톰 가죽 조끼,1,-1
21183,린드 비 오르 스톰 비늘 갑옷,1,-1
21184,발라카스 화염 갑옷,1,-1
21185,발라카스 화염 로브,1,-1
21186,발라카스 화염의 가죽 조끼,1,-1
21187,발라카스 화염 비늘 갑옷,1,-1
21188,검은 고양이 모자,1,-1
21189,마녀의 모자,1,-1
21190,%i의 스턴 내성의 T 셔츠,1,-1
21191,%i의 홀드 내성의 T 셔츠,1,-1
21192,%i의 치유의 T 셔츠,1,-1
21193,%i 명상의 T 셔츠,1,-1
21194,타 라스 부츠,1,-1
21195,타 라스 장갑,1,-1
21196,역전의 뼈 투구,1,-1
21197,역전의 오크족 투구,1,-1
21198,역전의 난쟁이 족 투구,1,-1
21199,역전의 망토,1,-1
21200,역전의 오크족 망토,1,-1
21201,역전의 난쟁이 족 망토,1,-1
21202,역전의 다부렛토,1,-1
21203,역전의 뼈 갑옷,1,-1
21204,역전의 오크족 메일,1,-1
21205,역전의 로브,1,-1
21206,역전의 장갑,1,-1
21207,역전의 부츠,1,-1
21208,역전의 본 실드,1,-1
21209,역전의 난쟁이 족 방패,1,-1
21210,용아의 벨트,1,-1
21211,상아탑의 솔리드 투구,1,-1
21212,상아탑의 솔리드 판금 갑옷,1,-1
21213,상아탑의 솔리드 망토,1,-1
21214,상아탑의 솔리드 장갑,1,-1
21215,상아탑의 솔리드 부츠,1,-1
21216,상아탑의 솔리드 실드,1,-1
21217,상아탑의 홀리 투구,1,-1
21218,상아탑의 홀리 로브,1,-1
21219,상아탑의 홀리 망토,1,-1
21220,상아탑의 홀리 로브,1,-1
21221,상아탑의 홀리 부츠,1,-1
21222,상아탑의 홀리 쉴드,1,-1
21223,수행자의 목걸이,1,-1
21224,수행자의 반지,1,-1
21225,수행자의 벨트,1,-1
21226,루돌프 마법 모자,1,-1
21227,할로윈 호박 갑옷 2012,1,-1
21228,할로윈 호박 장갑 2012,1,-1
21229,글로리 어스 케이드 실드,1,-1
21230,글로리 어스 케이드 가더,1,-1
21231,체력의 가더,1,-1
21232,마나의 가더,1,-1
21233,마법사의 가더,1,-1
21234,편력의 가더,1,-1
21235,코오리노 외투,1,-1
21236,호노오노 외투,1,-1
21237,오림의 망토,1,-1
21238,정령의 신발 : 체력,1,-1
21239,정령의 신발 : 마력,1,-1
21240,코오리노 장갑,1,-1
21241,효오가노 장갑,1,-1
21242,토우도노 장갑,1,-1
21243,후부키노 장갑,1,-1
21244,젤라틴 큐브 목걸이 : 검사,1,-1
21245,젤라틴 큐브 목걸이 : 술사,1,-1
21246,왕가의 강한 목걸이,1,-1
21247,왕가의 현명 목걸이,1,-1
21248,왕가의 용맹 목걸이,1,-1
21249,왕가의 귀걸이,1,-1
21250,작은 블랙 메탈의 매력,1,-1
21251,블랙 메탈의 매력,1,-1
21252,번영의 목걸이,1,-1
21253,감사의 목걸이,1,-1
21254,방어 용아 링,1,-1
21255,체력의 용아 링,1,-1
21256,마력의 용아의 반지,1,-1
21257,방어 용아 반지 (땅),1,-1
21258,방어 용아 반지 (바람),1,-1
21259,방어 용아 반지 (불),1,-1
21260,방어 용아 반지 (물),1,-1
21261,체력의 용아 반지 (땅),1,-1
21262,체력의 용아 반지 (바람),1,-1
21263,체력의 용아 반지 (불),1,-1
21264,체력의 용아 반지 (물),1,-1
21265,마력의 용아의 반지 (땅),1,-1
21266,마력의 용아의 반지 (바람),1,-1
21267,마력의 용아의 반지 (불),1,-1
21268,마력의 용아의 반지 (물),1,-1
21269,%i의 핑크 크리스탈 반지,1,-1
21270,%i 블루 크리스탈 반지,1,-1
21271,%i의 레드 크리스탈 반지,1,-1
21272,%i 그린 크리스탈 반지,1,-1
21273,%i 옐로우 크리스탈 반지,1,-1
21274,%i의 화이트 크리스탈 반지,1,-1
21275,철벽의 문양,1,-1
21276,치유의 문양,1,-1
21277,질풍의 문양,1,-1
21278,고대의 용사의 영혼 Ⅰ,1,-1
21279,고대의 용사의 영혼 Ⅱ,1,-1
21280,전사의 힘 허리띠,1,-1
21281,수험의 힘 허리띠,1,-1
21282,꿈의 춤 허리띠,1,-1
21283,뜨거운 용사의 영혼,1,-1
21284,귤 변신 모자,1,-1
21285,10 주년 기념 회복 반지,1,-1
21286,10 주년 기념 중앙 링,1,-1
21287,10 주년 기념 체력 반지,1,-1
21288,10 주년 기념 마나린구,1,-1
21289,10 주년 기념 마법 저항 반지,1,-1
21290,돌 장갑,1,-1
40001,등잔,10,5
40002,랜턴,100,50
40003,랜턴용 기름,30,15
40004,호박 랜턴,5000,2500
40005,양초,-1,-1
40006,소나무 막대,20000,5
40007,흑단 막대,3000,3
40008,단풍나무 막대,100000,10
40009,추방 막대,900,450
40010,체력 회복제,37,18
40011,고급 체력 회복제,200,100
40012,강력 체력 회복제,600,300
40013,속도 향상 물약,200,100
40014,용기의 물약,800,400
40015,마력 회복 물약,700,350
40016,지혜의 물약,600,300
40017,해독제,70,35
40018,강화 속도향상 물약,1500,750
40019,농축 체력 회복제,55,27
40020,농축 고급 체력 회복제,300,150
40021,농축 강력 체력 회복제,900,450
40022,고대의 체력 회복제,63,31
40023,고대의 고급 체력 회복제,375,187
40024,고대의 강력 체력 회복제,990,495
40025,눈멀기 물약,2,1
40026,바나나 쥬스,-1,-1
40027,오렌지 쥬스,-1,-1
40028,사과 쥬스,-1,-1
40029,상아탑의 체력 회복제,-1,-1
40030,상아탑의 속도향상 물약,-1,-1
40031,악마의 피,3000,1500
40032,에바의 축복,330,165
40033,엘릭서 (STR),1,-1
40034,엘릭서 (CON),1,-1
40035,엘릭서 (DEX),1,-1
40036,엘릭서 (INT),1,-1
40037,엘릭서 (WIS),1,-1
40038,엘릭서 (CHA),1,-1
40039,와인,-1,-1
40040,위스키,-1,-1
40041,인어의 비늘,-1,-1
40042,정신력의 물약,1,-1
40043,토끼의 간,1,-1
40044,다이아몬드,-1,500
40045,루비,-1,500
40046,사파이어,-1,500
40047,에메랄드,-1,500
40048,고급 다이아몬드,-1,1000
40049,고급 루비,-1,1000
40050,고급 사파이어,-1,1000
40051,고급 에메랄드,-1,1000
40052,최고급 다이아몬드,-1,5000
40053,최고급 루비,-1,5000
40054,최고급 사파이어,-1,5000
40055,최고급 에메랄드,-1,5000
40056,고기,1,0
40057,괴물 눈 고기,200,100
40058,그을린 빵조각,-1,-1
40059,달걀,4,2
40060,당근,6,3
40061,레몬,6,3
40062,바나나,6,3
40063,발렌타인데이 초콜릿,-1,-1
40064,사과,6,3
40065,사탕,5,2
40066,찹살떡,-1,-1
40067,쑥송편,1,-1
40068,엘븐 와퍼,2000,1000
40069,오렌지,6,3
40070,진화의 열매,1,-1
40071,타다남은 빵조각,-1,-1
40072,팬케익,20,10
40073,화이트데이 사탕,-1,-1
40074,갑옷 마법 주문서,31000,15500
40075,갑옷 파괴 주문서,-1,-1
40076,고대의 주문서,-1,-1
40077,고대인의 연금술 두루마리,-1,-1
40078,고대인의 주술 두루마리,-1,-1
40079,귀환 주문서,120,60
40080,글루딘 마을 귀환 주문서,1,-1
40081,기란 마을 귀환 주문서,1,-1
40082,노래하는 섬 귀환 주문서,1,-1
40083,대 공동 이동 주문서,1,-1
40084,디아드 이동주문서,1,-1
40085,말하는 섬 이동 주문서,1,-1
40086,매스 텔레포트 주문서,1,-1
40087,무기 마법 주문서,75000,37500
40088,변신 주문서,1300,650
40089,부활 주문서,1000,500
40090,빈 주문서 (레벨 1),100,50
40091,빈 주문서 (레벨 2),400,200
40092,빈 주문서 (레벨 3),1000,500
40093,빈 주문서 (레벨 4),2500,1250
40094,빈 주문서 (레벨 5),5000,2500
40095,상아탑의 귀환 주문서,-1,-1
40096,상아탑의 변신 주문서,-1,-1
40097,상아탑의 저주 풀기 주문서,-1,-1
40098,상아탑의 확인 주문서,-1,-1
40099,상아탑의 순간이동 주문서,-1,-1
40100,순간이동 주문서,70,35
40101,(구)숨겨진 계곡 귀환 주문서,1,-1
40102,아덴 마을 귀환 주문서,1,-1
40103,오렌 마을 귀환 주문서,1,-1
40104,오만의 탑 11층 이동주문서,1,-1
40105,오만의 탑 21층 이동주문서,1,-1
40106,오만의 탑 31층 이동주문서,1,-1
40107,오만의 탑 41층 이동주문서,1,-1
40108,오만의 탑 51층 이동주문서,1,-1
40109,오만의 탑 61층 이동주문서,1,-1
40110,오만의 탑 71층 이동주문서,1,-1
40111,오만의 탑 81층 이동주문서,1,-1
40112,오만의 탑 91층 이동주문서,1,-1
40113,오만의 탑 100층 이동주문서,1,-1
40114,요정숲 귀환 주문서,1,-1
40115,우드벡 마을 귀환 주문서,1,-1
40116,웰던 마을 귀환 주문서,1,-1
40117,은기사 마을 귀환 주문서,1,-1
40118,은둔자 마을 귀환 주문서,1,-1
40119,저주 풀기 주문서,100,50
40120,저항군 마을 귀환 주문서,1,-1
40121,블랙 미스릴 광산 주문서,1,-1
40122,켄트 마을 귀환 주문서,1,-1
40123,하이네 마을 귀환 주문서,1,-1
40124,혈맹 귀환 주문서,120,60
40125,화전민 마을 귀환 주문서,1,-1
40126,확인 주문서,50,25
40127,환상의 갑옷 마법 주문서,1,-1
40128,환상의 무기 마법 주문서,1,-1
40129,기안의 두루마리,-1,-1
40130,칼바스의 두루마리,-1,-1
40131,간디의 토템,-1,-1
40132,네루가의 토템,-1,-1
40133,두다-마라의 토템,-1,-1
40134,로바의 토템,-1,-1
40135,아투바의 토템,-1,-1
40136,3연발 폭죽,800,400
40137,6연발 폭죽,1200,600
40138,고급 3연발 폭죽,2500,1250
40139,남색 2단 폭죽,400,200
40140,남색 스파크,50,25
40141,남색 폭죽,100,50
40142,남색 하트 폭죽,200,100
40143,적색 2단 폭죽,400,200
40144,적색 스파크,50,25
40145,적색 폭죽,100,50
40146,적색 하트 폭죽,200,100
40147,청색 2단 원형 폭죽,400,200
40148,청색 2단 폭죽,400,200
40149,청색 눈꽃 폭죽,200,100
40150,청색 스파크,50,25
40151,청색 원형 폭죽,100,50
40152,청색 폭죽,100,50
40153,청색 하트 폭죽,200,100
40154,크리스마스 폭죽,1000,500
40155,황색 2단 원형 폭죽,400,200
40156,황색 2단 폭죽,400,200
40157,황색 눈꽃 폭죽,200,100
40158,황색 스파크,50,25
40159,황색 원형 폭죽,100,50
40160,황색 폭죽,100,50
40161,황색 하트 폭죽,200,100
40162,골렘의 숨결,-1,-1
40163,금빛 열쇠,-1,-1
40164,기술서 (쇼크 스턴),10000,5000
40165,기술서 (리덕션 아머),10000,5000
40166,기술서 (바운스 어택),10000,5000
40167,낡은 가죽주머니,-1,-1
40168,낡은 비단주머니,-1,-1
40169,드레이크의 숨결,-1,-1
40170,마법서 (파이어볼),1600,800
40171,마법서 (인챈트 덱스터리티),1600,800
40172,마법서 (웨폰 브레이크),1600,800
40173,마법서 (뱀파이어릭 터치),1600,800
40174,마법서 (슬로우),1600,800
40175,마법서 (카운터 매직),1600,800
40176,마법서 (메디테이션),1600,800
40177,마법서 (어스 재일),1600,800
40178,마법서 (커스: 패럴라이즈),1800,900
40179,마법서 (콜 라이트닝),1800,900
40180,마법서 (그레이터 힐),1800,900
40181,마법서 (테이밍 몬스터),1800,900
40182,마법서 (리무브 커스),1800,900
40183,마법서 (콘 오브 콜드),1800,900
40184,마법서 (마나 드레인),1800,900
40185,마법서 (다크니스),1800,900
40186,마법서 (크리에이트 좀비),2000,1000
40187,마법서 (인챈트 마이티),2000,1000
40188,마법서 (헤이스트),2000,1000
40189,마법서 (캔슬레이션),2000,1000
40190,마법서 (이럽션),2000,1000
40191,마법서 (선 버스트),2000,1000
40192,마법서 (위크니스),2000,1000
40193,마법서 (블레스 웨폰),2000,1000
40194,마법서 (힐 올),2200,1100
40195,마법서 (아이스 랜스),2200,1100
40196,마법서 (서먼 몬스터),2200,1100
40197,마법서 (홀리 워크),2200,1100
40198,마법서 (토네이도),2200,1100
40199,마법서 (그레이터 헤이스트),2200,1100
40200,마법서 (버서커스),2200,1100
40201,마법서 (디지즈),2200,1100
40202,마법서 (풀 힐),2400,1200
40203,마법서 (파이어월),2400,1200
40204,마법서 (블리자드),2400,1200
40205,마법서 (인비지블리티),2400,1200
40206,마법서 (리절렉션),2400,1200
40207,마법서 (어스 퀘이크),2400,1200
40208,마법서 (라이프 스트림),2400,1200
40209,마법서 (사일런스),2400,1200
40210,마법서 (라이트닝 스톰),2600,1300
40211,마법서 (포그 오브 슬리핑),2600,1300
40212,마법서 (셰이프 체인지),2600,1300
40213,마법서 (이뮨 투 함),2600,1300
40214,마법서 (매스 텔레포트),2600,1300
40215,마법서 (파이어 스톰),2600,1300
40216,마법서 (디케이 포션),2600,1300
40217,마법서 (카운터 디텍션),2600,1300
40218,마법서 (크리에이트 매지컬 웨폰),2800,1400
40219,마법서 (미티어 스트라이크),2800,1400
40220,마법서 (그레이트 리절렉션),2800,1400
40221,마법서 (매스 슬로우),2800,1400
40222,마법서 (디스인티그레이트),2800,1400
40223,마법서 (앱솔루트 배리어),2800,1400
40224,마법서 (어드밴스 스피릿),2800,1400
40225,마법서 (프리징 블리자드),2800,1400
40226,마법서 (트루 타겟),1,-1
40227,마법서 (글로잉 오라),1,-1
40228,마법서 (콜 클렌),1,-1
40229,마법서 (샤이닝 오라),1,-1
40230,마법서 (브레이브 오라),1,-1
40231,마법서 (런 클렌),1,-1
40232,정령의 수정 (레지스트 매직),1000,500
40233,정령의 수정 (바디 투 마인드),1000,500
40234,정령의 수정 (텔레포트 투 마더),1000,500
40235,정령의 수정 (클리어 마인드),2000,1000
40236,정령의 수정 (레지스트 엘리멘트),2000,1000
40237,정령의 수정 (리턴 투 네이처),3000,1500
40238,정령의 수정 (블러드 투 소울),3000,1500
40239,정령의 수정 (프로텍션 프롬 엘리멘트),3000,1500
40240,정령의 수정 (트리플 애로우),3000,1500
40241,정령의 수정 (엘리멘탈 폴다운),4000,2000
40242,정령의 수정 (이레이즈 매직),4000,2000
40243,정령의 수정 (서먼 레서 엘리멘탈),4000,2000
40244,정령의 수정 (에어리어 오브 사일런스),5000,2500
40245,정령의 수정 (서먼 그레이터 엘리멘탈),5000,2500
40246,정령의 수정 (카운터 미러),5000,2500
40247,정령의 수정 (어스 스킨),3000,1500
40248,정령의 수정 (인탱글),3000,1500
40249,정령의 수정 (어스 바인드),4000,2000
40250,정령의 수정 (블레스 오브 어스),4000,2000
40251,정령의 수정 (아이언 스킨),5000,2500
40252,정령의 수정 (엑조틱 바이탈라이즈),5000,2500
40253,정령의 수정 (워터 라이프),3000,1500
40254,정령의 수정 (네이쳐스 터치),4000,2000
40255,정령의 수정 (네이쳐스 블레싱),5000,2500
40256,정령의 수정 (파이어 웨폰),3000,1500
40257,정령의 수정 (블레스 오브 파이어),4000,2000
40258,정령의 수정 (버닝 웨폰),5000,2500
40259,정령의 수정 (엘리멘탈 파이어),5000,2500
40260,정령의 수정 (윈드 샷),3000,1500
40261,정령의 수정 (윈드 워크),3000,1500
40262,정령의 수정 (아이 오브 스톰),4000,2000
40263,정령의 수정 (스톰 샷),5000,2500
40264,정령의 수정 (윈드 셰클),5000,2500
40265,흑정령의 수정 (블라인드 하이딩),500,250
40266,흑정령의 수정 (인챈트 베놈),500,250
40267,흑정령의 수정 (쉐도우 아머),500,250
40268,흑정령의 수정 (브링 스톤),500,250
40269,흑정령의 수정 (드레스 마이티),500,250
40270,흑정령의 수정 (무빙 악셀레이션),2000,1000
40271,흑정령의 수정 (버닝 스피릿츠),2000,1000
40272,흑정령의 수정 (다크 블라인드),2000,1000
40273,흑정령의 수정 (베놈 레지스트),2000,1000
40274,흑정령의 수정 (드레스 덱스터리티),2000,1000
40275,흑정령의 수정 (더블 브레이크),5000,2500
40276,흑정령의 수정 (언케니 닷지),5000,2500
40277,흑정령의 수정 (쉐도우 팽),5000,2500
40278,흑정령의 수정 (파이널 번),5000,2500
40279,흑정령의 수정 (드레스 이베이젼),5000,2500
40280,봉인된 오만의 탑 11층 이동 부적,-1,-1
40281,봉인된 오만의 탑 21층 이동 부적,-1,-1
40282,봉인된 오만의 탑 31층 이동 부적,-1,-1
40283,봉인된 오만의 탑 41층 이동 부적,-1,-1
40284,봉인된 오만의 탑 51층 이동 부적,-1,-1
40285,봉인된 오만의 탑 61층 이동 부적,-1,-1
40286,봉인된 오만의 탑 71층 이동 부적,-1,-1
40287,봉인된 오만의 탑 81층 이동 부적,-1,-1
40288,봉인된 오만의 탑 91층 이동 부적,-1,-1
40289,오만의 탑 11층 이동 부적,1,-1
40290,오만의 탑 21층 이동 부적,1,-1
40291,오만의 탑 31층 이동 부적,1,-1
40292,오만의 탑 41층 이동 부적,1,-1
40293,오만의 탑 51층 이동 부적,1,-1
40294,오만의 탑 61층 이동 부적,1,-1
40295,오만의 탑 71층 이동 부적,1,-1
40296,오만의 탑 81층 이동 부적,1,-1
40297,오만의 탑 91층 이동 부적,1,-1
40298,말하는 섬행 배표,300,150
40299,글루디오 영지행 배표,300,150
40300,잊혀진 섬행 배표,15000,7500
40301,하이네행 배표,15000,7500
40302,해적섬행 배표,690,345
40303,숨겨진 선착장행 배표,690,345
40304,마프르의 유산,-1,-1
40305,파아그리오의 유산,-1,-1
40306,에바의 유산,-1,-1
40307,사이하의 유산,-1,-1
40308,아데나,-1,1
40309,레이스 표,-1,500
40312,여관 열쇠,-1,-1
40313,은회색 열쇠,-1,-1
40314,펫 목걸이,-1,-1
40315,펫 호루라기,500,250
40316,하이펫 목걸이,-1,-1
40317,숫돌,200,100
40318,마력의 돌,400,200
40319,정령옥,300,150
40320,흑마석,400,200
40321,흑요석,1,-1
40322,강암석,-1,-1
40323,현암석,-1,-1
40324,암황석,-1,-1
40325,2단계 마법주사위,10000,5000
40326,3단계 마법주사위,10000,5000
40327,4단계 마법주사위,10000,5000
40328,6단계 마법주사위,10000,5000
40329,원주민 토템,-1,-1
40330,무한의 화살통,-1,-1
40331,켄트용사의 검,-1,5000
40332,켄트궁사의 활,-1,5000
40333,켄트마법사의 지팡이,-1,80000
40334,켄트암살자의 이도류,-1,20000
40335,켄트전사의 도끼,-1,1000
40336,켄트문장 부츠,-1,8000
40337,켄트문장 갑옷,-1,100000
40338,켄트문장 장갑,-1,10000
40339,켄트문장 방패,-1,30000
40340,켄트문장 투구,-1,50000
40341,안타라스의 비늘,-1,-1
40342,안타라스의 부서진 발톱,-1,-1
40343,안타라스의 시선,-1,-1
40344,안타라스의 눈물,-1,-1
40345,안타라스의 분신,-1,-1
40346,안타라스의 숨결,-1,-1
40347,안타라스의 뼈,-1,-1
40348,안타라스의 이빨,-1,-1
40349,발라카스의 비늘,-1,-1
40350,발라카스의 부서진 발톱,-1,-1
40351,발라카스의 시선,-1,-1
40352,발라카스의 눈물,-1,-1
40353,발라카스의 분신,-1,-1
40354,발라카스의 숨결,-1,-1
40355,발라카스의 뼈,-1,-1
40356,발라카스의 이빨,-1,-1
40357,파푸리온의 비늘,-1,-1
40358,파푸리온의 부서진 발톱,-1,-1
40359,파푸리온의 시선,-1,-1
40360,파푸리온의 눈물,-1,-1
40361,파푸리온의 분신,-1,-1
40362,파푸리온의 숨결,-1,-1
40363,파푸리온의 뼈,-1,-1
40364,파푸리온의 이빨,-1,-1
40365,린드비오르의 비늘,-1,-1
40366,린드비오르의 부서진 발톱,-1,-1
40367,린드비오르의 시선,-1,-1
40368,린드비오르의 눈물,-1,-1
40369,린드비오르의 분신,-1,-1
40370,린드비오르의 숨결,-1,-1
40371,린드비오르의 뼈,-1,-1
40372,린드비오르의 이빨,-1,-1
40373,지도:아덴 전역,-1,-1
40374,지도:말하는 섬,-1,-1
40375,지도:글루디오,-1,-1
40376,지도:켄트 성,-1,-1
40377,지도:오크 요새,-1,-1
40378,지도:요정의 숲,-1,-1
40379,지도:윈다우드,-1,-1
40380,지도:은기사 마을,-1,-1
40381,지도:용의 계곡,-1,-1
40382,지도:기란,-1,-1
40383,지도:노래하는 섬,-1,-1
40384,지도:숨겨진 계곡,-1,-1
40385,지도:하이네,-1,-1
40386,지도:화룡의 둥지,-1,-1
40387,지도:오렌,-1,-1
40388,지도:아덴,-1,-1
40389,지도:침묵의 동굴,-1,-1
40390,지도:해적섬,-1,-1
40391,계산기,1,-1
40392,크리스마스 트리,-1,-1
40393,화룡 비늘,-1,-1
40394,풍룡 비늘,-1,-1
40395,수룡 비늘,-1,-1
40396,지룡 비늘,-1,-1
40397,키메라의 가죽 (용),-1,-1
40398,키메라의 가죽 (산양),-1,-1
40399,키메라의 가죽 (사자),-1,-1
40400,키메라의 가죽 (뱀),-1,-1
40401,저주의피혁 (열화),-1,-1
40402,저주의피혁 (물결),-1,-1
40403,저주의피혁 (바람),-1,-1
40404,저주의피혁 (대지),-1,-1
40405,동물가죽,4,2
40406,고급피혁,-1,-1
40407,뼈조각,-1,-1
40408,철괴,-1,-1
40409,불새의 숨결,-1,-1
40410,블랙 엔트의 껍질,-1,-1
40411,블랙 엔트의 열매,-1,-1
40412,블랙 엔트의 줄기,-1,-1
40413,얼음여왕의 숨결,-1,-1
40414,연금술사의 돌,-1,-1
40415,유물주머니,-1,-1
40416,저주받은 피,-1,-1
40417,정령의 결정,-1,-1
40418,타락의 재물,-1,-1
40419,거대무리안 거미줄,-1,-1
40420,고대인의 주술서 1권,-1,-1
40421,고대인의 주술서 2권,-1,-1
40422,고대인의 주술서 3권,-1,-1
40423,고대인의 주술서 4권,-1,-1
40424,늑대 가죽,-1,-1
40425,다크 포레스터의 물약,-1,-1
40426,다크 포레스터의 반지,-1,-1
40427,다크엘프 주머니,-1,-1
40428,달빛의 눈물,-1,-1
40429,대공동 주문서 조각,-1,-1
40430,대공동의 수정,-1,-1
40431,두더지의 가죽,-1,-1
40432,디아드 주문서 조각,-1,-1
40433,딜로 발톱,-1,-1
40434,딜로의 꼬리,-1,-1
40435,딥 플라워의 꽃 봉오리,-1,-1
40436,딥 플라워의 뿌리,-1,-1
40437,딥플라워 줄기,-1,-1
40438,박쥐 송곳니,-1,-1
40439,백금 판금,-1,-1
40440,백금괴,-1,-1
40441,백금원석조각,-1,-1
40442,브롭의 위액,-1,-1
40443,블랙 미스릴,-1,-1
40444,블랙 미스릴 원석,-1,-1
40445,블랙 미스릴 판금,-1,-1
40446,블랙 위자드의 반지,-1,-1
40447,블랙 티거의 가죽,-1,-1
40448,블랙 티거의 발톱,-1,-1
40449,블랙 티거의 송곳니,-1,-1
40450,블랙엔트 썩은가지,-1,-1
40451,블랙 티거의 심장,-1,-1
40452,비스트 서머너의 반지,-1,-1
40453,비스트 서머너의 채찍,-1,-1
40454,비스트테이머의 반지,-1,-1
40455,파란 옷감,200,100
40456,붉은 옷감,200,100
40457,하얀 옷감,200,100
