id,name,unidentified_name_id,identified_name_id,type,material,grade,weight,inv_gfx_id,grd_gfx_id,item_desc_id,ac,safe_enchant,use_royal,use_knight,use_wizard,use_elf,use_darkelf,use_dragonknight,use_illusionist,str,con,dex,int,wis,cha,hp,mp,hpr,mpr,sp,min_level,max_level,mr,is_haste,damage_reduction,weight_reduction,hit_modifier,dmg_modifier,bow_hit_modifier,bow_dmg_modifier,bless,tradable,deletable,charge_time,expiration_time,defense_water,defense_wind,defense_fire,defense_earth,resist_stun,resist_stone,resist_sleep,resist_freeze,resist_hold,resist_blind,exp_bonus,potion_recovery_rate
20099,데몬의 갑옷,$1806,$1806,armor,iron,-1,250000,696,9,0,-6,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20100,데스나이트의 갑옷,$1810,$1810,armor,iron,-1,250000,695,3293,0,-7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20101,띠 갑옷,$156,$156,armor,iron,-1,350000,10,3772,0,-6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20102,라스타바드 레더 아머,$2916,$2916,armor,leather,-1,70000,1337,3437,1086,-3,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20103,라스타바드 로브,$2912,$2912,armor,cloth,-1,30000,1330,3429,1088,-4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20104,라스타바드 징박힌 레더 아머,$2911,$2911,armor,iron,-1,150000,1327,3426,1087,-4,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20105,라스타바드 체인 메일,$2910,$2910,armor,iron,-1,200000,1329,3427,1085,-6,4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20106,라이아의 로브,$3081,$3081,armor,cloth,-1,30000,1519,3794,1169,-2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20107,리치 로브,$2212,$2212,armor,cloth,-1,30000,978,9,0,-3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,50,0,15,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20108,린드비오르의 마갑주,$2097,$2097,armor,dragonscale,-1,250000,542,9,719,-11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,50,0,0,0,0,0,0,0,0,0,0
20109,마령군왕의 로브,$3855,$3855,armor,cloth,-1,20000,1909,4970,0,-8,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20110,마법 방어 사슬 갑옷,$516,$516,armor,iron,-1,300000,1201,3172,167,-5,4,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20111,마법사의 옷,$1207,$1207,armor,cloth,-1,60000,527,1504,0,-3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20112,맘보 코트,$3251,$3251,armor,leather,-1,10000,1630,4113,1286,-3,4,1,1,1,1,1,1,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,10,0,-10,0,0,0,0,40,0,0,0,0
20113,무관의 갑옷,$3841,$3841,armor,steel,-1,250000,1895,4956,0,-4,6,0,1,0,0,0,1,1,0,0,0,0,0,0,50,0,10,0,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20114,무명 로브,$580,$580,armor,cloth,-1,10000,287,9,0,-2,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20115,미늘 갑옷,$155,$155,armor,iron,-1,400000,102,3771,0,-6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20116,바란카의 갑옷,$3074,$3074,armor,leather,-1,450000,1533,3848,1162,-8,4,0,1,0,0,0,0,0,1,0,1,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20117,바포메트의 갑옷,$2765,$2765,armor,gemstone,-1,30000,1256,3253,999,-8,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20118,반왕의 갑옷,$2189,$2189,armor,iron,-1,180000,960,9,0,-8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20119,발라카스의 마갑주,$2096,$2096,armor,dragonscale,-1,250000,541,9,718,-11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,50,0,0,0,0,0,0,0,0,0
20120,벨트달린 가죽조끼,$1032,$1032,armor,leather,-1,50000,460,9,0,-3,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20121,블랙 위자드의 로브,$3088,$3088,armor,cloth,-1,30000,1486,3708,1176,-4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20122,비늘 갑옷,$162,$162,armor,iron,-1,250000,89,3840,0,-4,4,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20123,비스트 서머너의 로브,$3084,$3084,armor,cloth,-1,30000,1522,3797,1172,-4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20124,뼈갑옷,$1035,$1035,armor,bone,-1,150000,448,9,0,-5,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20125,사슬 갑옷,$159,$159,armor,iron,-1,300000,26,3773,0,-5,4,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20126,상아탑의 가죽 갑옷,$3290,$3290,armor,leather,-1,150000,299,9,1331,-6,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20127,수룡 비늘 갑옷,$141,$141,armor,dragonscale,-1,300000,1197,3168,403,-9,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,20,0,0,0,0,0,0,0,0,0,0,0
20128,수정 갑옷,$153,$153,armor,gemstone,-1,350000,22,3769,0,-8,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20129,신관의 로브,$3848,$3848,armor,cloth,-1,60000,1902,4963,0,-6,6,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,0,5,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20130,안타라스의 마갑주,$2095,$2095,armor,dragonscale,-1,250000,540,9,717,-11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,50,0,0,0,0,0,0,0,0
20131,야히의 갑옷,$3748,$3748,armor,bone,-1,1000,1976,5035,1716,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20132,어둠의 로브,$2452 $2466,$2452 $2466,armor,cloth,-1,20000,1077,2933,870,-5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20133,어둠의 집행자 판금 갑옷,$2571 $152,$2571 $152,armor,blackmithril,-1,170000,2282,9,1748,-15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20134,얼음 여왕의 매력적인 드레스,$2753,$2753,armor,gemstone,-1,30000,5132,3259,987,-7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20135,오크족 고리 갑옷,$165,$165,armor,iron,-1,250000,442,3834,0,-2,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20136,오크족 사슬 갑옷,$160,$160,armor,iron,-1,300000,443,3774,0,-4,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20137,요정족 사슬 갑옷,$595,$595,armor,mithril,-1,150000,281,9,0,-5,6,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20138,요정족 판금 갑옷,$788,$788,armor,orichalcum,-1,250000,275,9,0,-6,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20139,요정족 흉갑,$782,$782,armor,mithril,-1,100000,302,9,0,-4,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20140,잊혀진 가죽 갑옷,$1934,$1934,armor,leather,-1,200000,442,9,655,-1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20141,잊혀진 로브,$1935,$1935,armor,cloth,-1,50000,51,9,656,-1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20142,잊혀진 비늘 갑옷,$1936,$1936,armor,dragonscale,-1,250000,89,3840,657,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20143,잊혀진 판금 갑옷,$1933,$1933,armor,iron,-1,300000,443,3768,654,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20144,죽음의 갑옷,$3742,$3742,armor,bone,-1,100000,1955,5016,1711,-8,0,1,1,0,0,0,1,0,2,0,2,0,-2,-2,0,0,5,0,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20145,중갑 가죽 조끼,$1034,$1034,armor,leather,-1,150000,285,9,0,-3,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20146,지룡 비늘 갑옷,$142,$142,armor,dragonscale,-1,300000,1198,3169,404,-9,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,20,0,0,0,0,0,0,0,0
20147,징박힌 가죽 갑옷,$163,$163,armor,leather,-1,150000,109,3842,0,-3,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20148,징박은 가죽조끼,$1033,$1033,armor,leather,-1,130000,284,9,0,-2,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20149,청동 판금 갑옷,$154,$154,armor,copper,-1,450000,32,3770,0,-6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20150,커츠의 갑옷,$2774,$2774,armor,iron,-1,250000,1246,3316,1008,-7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20151,케레니스의 로브,$2202,$2202,armor,cloth,-1,85000,972,9,0,-5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20152,타락의 로브,$3343,$3343,armor,cloth,-1,25000,1663,4267,1379,-13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,5,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20153,파푸리온의 마갑주,$2094,$2094,armor,dragonscale,-1,250000,539,9,716,-11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,50,0,0,0,0,0,0,0,0,0,0,0
20154,판금 갑옷,$152,$152,armor,iron,-1,450000,73,3768,0,-7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20155,푸른 해적 가죽갑옷,$3499,$3499,armor,leather,-1,150000,1768,4346,1490,-5,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20156,풍룡 비늘 갑옷,$138,$138,armor,dragonscale,-1,300000,1200,3171,406,-9,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,20,0,0,0,0,0,0,0,0,0,0
20157,플레이트웜 껍질 갑옷,$3108,$3108,armor,leather,-1,250000,1509,3731,1196,-8,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20158,혼돈의 문장,$3738,$3738,armor,bone,-1,15000,1980,5038,1707,-6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20159,화룡 비늘 갑옷,$137,$137,armor,dragonscale,-1,300000,1199,3170,405,-9,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,20,0,0,0,0,0,0,0,0,0
20160,흑장로의 로브,$2744,$2744,armor,cloth,-1,30000,1229,3263,978,-7,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,50,0,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20161,환상의 갑옷,$1998,$1998,armor,iron,-1,300000,930,9,0,-7,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20162,가죽 장갑,$198,$198,glove,leather,-1,5000,710,182,0,0,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20163,강철 장갑,$1208,$1208,glove,iron,-1,40000,506,182,0,-1,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20164,그림자 장갑,$2412,$2412,glove,leather,-1,10000,1040,2868,818,-1,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20165,데몬의 장갑,$1805,$1805,glove,iron,-1,15000,709,182,0,-2,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20166,데스나이트의 장갑,$1809,$1809,glove,iron,-1,15000,708,182,0,-2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20167,리자드맨 영웅의 장갑,$3797,$3797,glove,bone,-1,12000,1877,4765,1814,-2,0,1,1,1,1,1,1,1,0,0,1,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20168,무관의 장갑,$3844,$3844,glove,steel,-1,50000,1898,4959,0,-1,6,0,1,0,0,1,1,0,0,0,0,0,0,0,10,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20169,바란카의 장갑,$3076,$3076,glove,leather,-1,5000,1526,3816,1164,-3,4,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20170,반왕의 건틀릿,$2191,$2191,glove,iron,-1,10000,962,182,0,-2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20171,보호 장갑,$2249,$2249,glove,leather,-1,10000,1011,182,768,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,20,10,0,0,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20172,빙령의 장갑,$3254,$3254,glove,leather,-1,18000,1631,4114,1289,0,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,4,0,0,0,0,0,0,0,0,0,0,0
20173,상아탑의 가죽 장갑,$3292,$3292,glove,leather,-1,18000,710,182,1333,-2,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20174,설인 장갑,$1801,$1801,glove,leather,-1,20000,711,182,0,-1,4,1,1,1,1,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,8,0,0,0,0
20175,수정 장갑,$1800,$1800,glove,gemstone,-1,20000,707,182,0,-3,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,4,0,0,0,0,0,0,0,0,0,0,0
20176,신관의 장갑,$3851,$3851,glove,leather,-1,20000,1905,4966,0,0,6,0,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,1,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20177,암령의 장갑,$3256,$3256,glove,leather,-1,18000,1632,4115,1291,0,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,4,0,0,0,0,0,0,0,0
20178,암살군왕의 장갑,$3857,$3857,glove,leather,-1,25000,1911,4972,0,-4,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20179,야히의 장갑,$3751,$3751,glove,bone,-1,1000,2008,5058,1720,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20180,어둠의 장갑,$2452 $330,$2452 $330,glove,cloth,-1,10000,1076,2934,871,-1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20181,염령의 장갑,$3253,$3253,glove,leather,-1,18000,1633,4116,1288,0,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,4,0,0,0,0,0,0,0,0,0
20182,장갑,$330,$330,glove,leather,-1,10000,141,182,0,0,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20183,죽음의 비늘,$3743,$3743,glove,bone,-1,5000,1967,5024,1712,-3,0,1,1,1,1,1,1,1,1,0,1,0,0,-2,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20184,커츠의 장갑,$2773,$2773,glove,iron,-1,15000,1244,3315,1007,-2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20185,케레니스의 장갑,$2201,$2201,glove,leather,-1,8000,971,182,0,-1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20186,타락의 장갑,$3344,$3344,glove,leather,-1,18000,1665,4268,1380,-2,4,1,1,0,0,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20187,파워 글로브,$795,$795,glove,leather,-1,18000,328,182,280,0,4,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20188,푸른 해적 장갑,$3496,$3496,glove,leather,-1,15000,1765,4343,1487,-1,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20189,풍령의 장갑,$3255,$3255,glove,leather,-1,18000,1634,4117,1290,0,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,4,0,0,0,0,0,0,0,0,0,0
20190,혼돈의 손길,$3739,$3739,glove,bone,-1,5000,1990,5041,1708,-3,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,5,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20191,활 골무,$775,$775,glove,leather,-1,10000,327,3964,0,0,4,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20192,가죽 부츠,$1027,$1027,boots,leather,-1,10000,461,25,0,-2,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20193,가죽 샌달,$1025,$1025,boots,leather,-1,8000,452,25,0,0,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20194,강철 부츠,$1211,$1211,boots,iron,-1,50000,509,25,0,-3,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20195,그림자 부츠,$2423,$2423,boots,leather,-1,10000,1044,2872,829,-2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,50,0,4,0,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20196,다크 포레스터의 부츠,$3091,$3091,boots,leather,-1,10000,1489,3711,1179,-2,4,0,1,0,1,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20197,데몬의 부츠,$1807,$1807,boots,iron,-1,15000,702,25,0,-3,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20198,데스나이트의 부츠,$1811,$1811,boots,iron,-1,15000,701,25,0,-3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
