area_x1,area_y1,area_x2,area_y2,area_map_id,getback_x1,getback_y1,getback_x2,getback_y2,getback_x3,getback_y3,getback_map_id,getback_town_id,getback_town_id_elf,getback_town_id_darkelf,scroll_escape,note
32740,32720,32885,32730,400,32600,32922,32600,32922,32600,32922,400,0,0,0,1,Great Cavern Recluse Village Area
32586,32813,32659,32868,400,32600,32922,32600,32922,32600,32922,400,0,0,0,1,Great Cavern Recluse Village Area
32555,32868,32659,32958,400,32600,32922,32600,32922,32600,32922,400,0,0,0,1,Great Cavern Recluse Village Area
32530,32958,32730,33003,400,32600,32922,32600,32922,32600,32922,400,0,0,0,1,Great Cavern Recluse Village Area
32659,32817,32665,32958,400,32600,32922,32600,32922,32600,32922,400,0,0,0,1,Great Cavern Recluse Village Area
32665,32808,32730,32958,400,32600,32922,32600,32922,32600,32922,400,0,0,0,1,Great Cavern Recluse Village Area
32730,32796,32746,32829,400,32600,32922,32600,32922,32600,32922,400,0,0,0,1,Great Cavern Recluse Village Area
32810,32850,32915,32870,400,32600,32922,32600,32922,32600,32922,400,0,0,0,1,Great Cavern Recluse Village Area
32915,32920,33000,33000,400,32600,32922,32600,32922,32600,32922,400,0,0,0,1,Great Cavern Recluse Village Area
32752,32730,32865,32852,400,32563,32680,32563,32680,32563,32680,400,0,0,0,1,Great Cavern Recluse Village Area
32863,32830,32915,32940,400,32563,32680,32563,32680,32563,32680,400,0,0,0,1,Great Cavern Recluse Village Area
32911,32618,33004,32860,400,32563,32680,32563,32680,32563,32680,400,0,0,0,1,Great Cavern Recluse Village Area
32900,32650,32911,32690,400,32563,32680,32563,32680,32563,32680,400,0,0,0,1,Great Cavern Recluse Village Area
32890,32690,32911,32830,400,32563,32680,32563,32680,32563,32680,400,0,0,0,1,Great Cavern Recluse Village Area
32730,32833,32860,32980,400,32563,32680,32563,32680,32563,32680,400,0,0,0,1,Great Cavern Recluse Village Area
32788,32828,32800,32833,400,32563,32680,32563,32680,32563,32680,400,0,0,0,1,Great Cavern Recluse Village Area
32538,32595,32695,32810,400,32563,32680,32563,32680,32563,32680,400,0,0,0,1,Great Cavern Recluse Village Area
32568,32810,32575,32815,400,32563,32680,32563,32680,32563,32680,400,0,0,0,1,Great Cavern Recluse Village Area
32658,32810,32665,32816,400,32563,32680,32563,32680,32563,32680,400,0,0,0,1,Great Cavern Recluse Village Area
32695,32629,32710,32647,400,32563,32680,32563,32680,32563,32680,400,0,0,0,1,Great Cavern Recluse Village Area
32695,32720,32737,32790,400,32563,32680,32563,32680,32563,32680,400,0,0,0,1,Great Cavern Recluse Village Area
32737,32730,32890,32765,400,32563,32680,32563,32680,32563,32680,400,0,0,0,1,Great Cavern Recluse Village Area
32737,32765,32755,32790,400,32563,32680,32563,32680,32563,32680,400,0,0,0,1,Great Cavern Recluse Village Area
32695,32790,32710,32810,400,32563,32680,32563,32680,32563,32680,400,0,0,0,1,Great Cavern Recluse Village Area
0,0,0,0,401,32563,32680,32563,32680,32563,32680,400,0,0,0,1,Great Cavern Resistance Area
0,0,0,0,450,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Front Gate of Lastavard
0,0,0,0,451,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 1F Meeting Area
0,0,0,0,452,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 1F Shock Squad Training Area
0,0,0,0,453,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 1F Evil Power King's Power Room
0,0,0,0,454,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 1F Wild Animal Torture Room
0,0,0,0,455,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 1F Wild Animal Training Room
0,0,0,0,456,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 1F Evil Power Summoning Room
0,0,0,0,457,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 1F Off-Limits Area of Darkness
0,0,0,0,460,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 2F Dark Magic Training Area
0,0,0,0,461,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 2F Dark Magic Laboratory
0,0,0,0,462,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 2F Evil Spirit King's Power Room
0,0,0,0,463,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 2F Evil Spirit King's Library
0,0,0,0,464,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 2F Spirit Summoning Room
0,0,0,0,465,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 2F Spirit Abode
0,0,0,0,466,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 2F Dark Spirit Laboratory
0,0,0,0,467,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 2F Off-Limits Area of Blackness
0,0,0,0,468,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 2F Off-Limits Area of Blackness
0,0,0,0,470,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 3F Evil Spirit Altar
0,0,0,0,471,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 3F Devil Road Altar
0,0,0,0,472,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 3F Mercenary Training Area
0,0,0,0,473,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 3F Bright Magic Army Training Area
0,0,0,0,474,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 3F Oum Experiment Room
0,0,0,0,475,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 3F Bright Magic King's Power Room
0,0,0,0,476,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 3F Central Control Room
0,0,0,0,477,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 3F Devil Road Mercenary Room
0,0,0,0,478,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 3F Control Area
0,0,0,0,490,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle Underground Training Area
0,0,0,0,491,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle Underground Passageway
0,0,0,0,492,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle Underground Assassin King's Power Room
0,0,0,0,493,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle Underground Control Room
0,0,0,0,494,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle Underground Punishment Area
0,0,0,0,495,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle Underground Duel Area
0,0,0,0,496,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle Underground Jail
0,0,0,0,530,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 4F Temple of Gran Kain
0,0,0,0,531,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 4F Supreme Court Justice Viatas's Room
0,0,0,0,532,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 4F Open Garden Area
0,0,0,0,533,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 4F Supreme Court Justice Tiames's Room
0,0,0,0,534,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 4F Elder Assembly Room
0,0,0,0,535,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Dark Elf Holy Place
0,0,0,0,536,32744,32818,32744,32818,32744,32818,450,0,0,0,1,Lastavard Castle 3F Off-Limits Area of Darkness
0,0,0,0,780,32639,32876,32639,32876,32639,32876,780,0,0,0,0,Thebes Desert
0,0,0,0,781,32639,32876,32639,32876,32639,32876,780,0,0,0,0,Thebes Pyramid Inside
0,0,0,0,782,32639,32876,32639,32876,32639,32876,780,0,0,0,0,Thebes Osiris Altar
0,0,0,0,783,32879,32750,32879,32750,32879,32750,783,0,0,0,1,Tikal Ruin
0,0,0,0,784,32879,32750,32879,32750,32879,32750,783,0,0,0,1,Tikal Kukulcan Altar
0,0,0,0,1002,32820,32904,32820,32904,32820,32904,1002,0,0,0,1,Dwarven Village
0,0,0,0,2005,32688,32873,32675,32863,32691,32862,2005,0,0,0,1,Northern Valley(Beginners Zone)
0,0,0,0,8000,32814,32806,32814,32806,32814,32806,8000,0,0,0,1,Zipangu
0,0,0,0,5140,32624,32813,32624,32813,32624,32813,4,3,0,0,1,Ghost house
0,0,0,0,16384,32574,32941,32574,32941,32574,32941,0,1,0,0,1,Inn
0,0,0,0,16896,32574,32941,32574,32941,32574,32941,0,1,0,0,1,Inn
0,0,0,0,21504,33082,33389,33082,33389,33082,33389,4,2,0,0,1,\N
0,0,0,0,22016,33082,33389,33082,33389,33082,33389,4,2,0,0,1,Inn
0,0,0,0,17408,32628,32807,32628,32807,32628,32807,4,3,0,0,1,Inn
0,0,0,0,17920,32628,32807,32628,32807,32628,32807,4,3,0,0,1,Inn
0,0,0,0,20480,32612,33188,32612,33188,32612,33188,4,5,0,0,1,Inn
0,0,0,0,20992,32612,33188,32612,33188,32612,33188,4,5,0,0,1,Inn
0,0,0,0,18432,33429,32814,33429,32814,33429,32814,4,7,0,0,1,Inn
0,0,0,0,18944,33429,32814,33429,32814,33429,32814,4,7,0,0,1,Inn
0,0,0,0,22528,33604,33237,33604,33237,33604,33237,4,8,0,0,1,Inn
0,0,0,0,23040,33604,33237,33604,33237,33604,33237,4,8,0,0,1,Inn
0,0,0,0,19456,34053,32284,34053,32284,34053,32284,4,10,0,0,1,Inn
0,0,0,0,19968,34053,32284,34053,32284,34053,32284,4,10,0,0,1,Inn
