item_id,note,selling_price,purchasing_price
21005,英雄のイアリング,1,-1
21006,霊魂のイアリング,1,-1
21007,霊魂のイアリング,1,-1
21008,憤怒のイアリング,1,-1
21009,情熱のイアリング,1,-1
21010,勇猛のイアリング,1,-1
21011,不死のイアリング,1,-1
21012,名誉のイアリング,1,-1
21013,寛容のイアリング,1,-1
21014,霊魂のイアリング,1,-1
21015,知恵のイアリング,1,-1
21016,真実のイアリング,1,-1
21017,支配のイアリング,1,-1
21018,ヘリオチャーム,1,-1
21019,浄化のイアリング,1,-1
21020,踊躍のイアリング,1,-1
21021,双子のイアリング,1,-1
21022,友好のイアリング,1,-1
21023,極致のイアリング,1,-1
21024,暴走のイアリング,1,-1
21025,従魔のイアリング,1,-1
21026,血族のイアリング,1,-1
21027,奴隷のイアリング,1,-1
21028,%iの腕力のＴシャツ,1,-1
21029,%iの機敏のＴシャツ,1,-1
21030,%iの魅力のＴシャツ,1,-1
21031,%iの知力のＴシャツ,1,-1
21032,%iの生命のＴシャツ,1,-1
21033,%iの魔法のＴシャツ,1,-1
21034,ラビット リング,1,-1
21035,イリュージョン ヘルム,1,-1
21036,イリュージョン シャツ,1,-1
21037,イリュージョン シールド,1,-1
21038,イリュージョン ブーツ,1,-1
21039,灼熱のサークレット,1,-1
21040,灼熱のシールド,1,-1
21041,灼熱のブーツ,1,-1
21042,灼熱のグローブ,1,-1
21043,鉄壁の護符,1,-1
21044,慧知の護符,1,-1
21045,暗躍の護符,1,-1
21046,翻弄の護符,1,-1
21047,ラッキーコイン,1,-1
21048,修理されたリング,1,-1
21049,修理されたイアリング,1,-1
21050,修理されたネックレス,1,-1
21051,濡れたヘルム,1,-1
21052,濡れたマント,1,-1
21053,濡れたアーマー,1,-1
21054,濡れたグローブ,1,-1
21055,濡れたブーツ,1,-1
21056,濡れたシールド,1,-1
21057,訓練騎士のマント,1,-1
21058,訓練騎士のマント,1,-1
21059,ポイズン サーペント クローク,1,-1
21060,ハロウィン パンプキン アーマー,1,-1
21061,男幽霊仮装セット,1,-1
21062,女幽霊仮装セット,1,-1
21063,男性水着：ブリーフ,1,-1
21064,男性水着：トランクス,1,-1
21065,女性水着：ワンピース,1,-1
21066,女性水着：ビキニ,1,-1
21067,ハロウィン アーマー,1,-1
21068,アルティメット ハロウィン アーマー,1,-1
21069,新生のベルト,1,-1
21070,新生のベルト,1,-1
21071,新生のベルト,1,-1
21072,新生のベルト,1,-1
21073,新生のベルト,1,-1
21074,親睦のイアリング,1,-1
21075,親睦のイアリング,1,-1
21076,親睦のイアリング,1,-1
21077,親睦のイアリング,1,-1
21078,親睦のイアリング,1,-1
21079,親睦のイアリング,1,-1
21080,親睦のイアリング,1,-1
21081,アイスクイーンのイアリング,1,-1
21082,アイスクイーンのイアリング,1,-1
21083,アイスクイーンのイアリング,1,-1
21084,アイスクイーンのイアリング,1,-1
21085,アイスクイーンのイアリング,1,-1
21086,アイスクイーンのイアリング,1,-1
21087,アイスクイーンのイアリング,1,-1
21088,アイスクイーンのイアリング,1,-1
21089,アイスクイーンのイアリング,1,-1
21090,アイスクイーンのイアリング,1,-1
21091,アイスクイーンのイアリング,1,-1
21092,新生のリング,1,-1
21093,テーベ ホルス リング,1,-1
21094,テーベ アヌビス リング,1,-1
21095,テーベ オシリス ベルト,1,-1
21096,運命のイアリング,1,-1
21097,名射手のイアリング,1,-1
21098,剣闘士のイアリング,1,-1
21099,大魔術師のイアリング,1,-1
21100,イリュージョニストのマント,1,-1
21101,イリュージョニストの魔法書,1,-1
21102,ドラゴンナイトのマント,1,-1
21103,ドラゴン スケール ガーダー,1,-1
21104,クリスタル ガーダー,1,-1
21105,古代弓射手のガーダー,1,-1
21106,古代闘士のガーダー,1,-1
21107,ウッドン ジャケット,1,-1
21108,%iの魔法抵抗のＴシャツ,1,-1
21109,ククルカン マスク,1,-1
21110,ククルカン シールド,1,-1
21111,ゼブ レクイの牙,1,-1
21112,ゼブ レクイの魔眼,1,-1
21113,象牙の塔の祈りの紋様,1,-1
21114,純粋な祈りの紋様 [30日間],1,-1
21115,純粋な祈りの紋様II [30日間],1,-1
21116,祈りの紋様,1,-1
21117,祈りの紋様II,1,-1
21118,象牙の塔の魅力の紋様,1,-1
21119,魅力の紋様,1,-1
21120,魅力の紋様II,1,-1
21121,象牙の塔の腕力の紋様,1,-1
21122,腕力の紋様,1,-1
21123,腕力の紋様II,1,-1
21124,象牙の塔の精神の紋様,1,-1
21125,精神の紋様,1,-1
21126,精神の紋様II,1,-1
21127,象牙の塔の知力の紋様,1,-1
21128,知力の紋様,1,-1
21129,知力の紋様II,1,-1
21130,象牙の塔の機敏の紋様,1,-1
21131,機敏の紋様,1,-1
21132,機敏の紋様II,1,-1
21133,象牙の塔の体力の紋様,1,-1
21134,体力の紋様,1,-1
21135,体力の紋様II,1,-1
21136,術士の紋様,1,-1
21137,剣士の紋様,1,-1
21138,象牙の塔の魔法の紋様,1,-1
21139,魔法の紋様,1,-1
21140,魔法の紋様II,1,-1
21141,象牙の塔の防御の紋様,1,-1
21142,防御の紋様,1,-1
21143,防御の紋様II,1,-1
21144,象牙の塔の生命の紋様,1,-1
21145,生命の紋様,1,-1
21146,生命の紋様II,1,-1
21147,耐風の紋様,1,-1
21148,耐風の紋様II,1,-1
21149,耐火の紋様,1,-1
21150,耐火の紋様II,1,-1
21151,耐水の紋様,1,-1
21152,耐水の紋様II,1,-1
21153,耐地の紋様,1,-1
21154,耐地の紋様II,1,-1
21155,象牙の塔のタリスマン,1,-1
21156,四つ星,1,-1
21157,五つ星,1,-1
21158,六つ星,1,-1
21159,七つ星,1,-1
21160,ドラゴンのメダリオン,1,-1
21161,ハロウィン タリスマン,1,-1
21162,ハロウィン タリスマン(2010年),1,-1
21163,ブラックメタル タリスマン,1,-1
21164,ホノオノ護符,1,-1
21165,新生のアミュレット,1,-1
21166,新生のアミュレット,1,-1
21167,新生のイアリング,1,-1
21168,象牙の塔のクローク,1,-1
21169,象牙の塔のイアリング,1,-1
21170,濡れたキャップ,1,-1
21171,濡れたフード,1,-1
21172,アンタラス グランド プレートメイル,1,-1
21173,アンタラス グランド ローブ,1,-1
21174,アンタラス グランド レザーアーマー,1,-1
21175,アンタラス グランド スケイルメイル,1,-1
21176,パプリオン ハイドロ プレートメイル,1,-1
21177,パプリオン ハイドロ ローブ,1,-1
21178,パプリオン ハイドロ レザーアーマー,1,-1
21179,パプリオン ハイドロ スケイルメイル,1,-1
21180,リンドビオル ストーム プレートメイル,1,-1
21181,リンドビオル ストーム ローブ,1,-1
21182,リンドビオル ストーム レザーアーマー,1,-1
21183,リンドビオル ストーム スケイルメイル,1,-1
21184,ヴァラカス フレイム プレートメイル,1,-1
21185,ヴァラカス フレイム ローブ,1,-1
21186,ヴァラカス フレイム レザーアーマー,1,-1
21187,ヴァラカス フレイム スケイルメイル,1,-1
21188,黒猫の帽子,1,-1
21189,魔女の帽子,1,-1
21190,%iのスタン耐性のＴシャツ,1,-1
21191,%iのホールド耐性のＴシャツ,1,-1
21192,%iの治癒のTシャツ,1,-1
21193,%iの瞑想のＴシャツ,1,-1
21194,タラス ブーツ,1,-1
21195,タラス グローブ,1,-1
21196,歴戦のボーン ヘルム,1,-1
21197,歴戦のオーキッシュ ヘルム,1,-1
21198,歴戦のドワヴィッシュ ヘルム,1,-1
21199,歴戦のクローク,1,-1
21200,歴戦のオーキッシュ クローク,1,-1
21201,歴戦のドワヴィッシュ クローク,1,-1
21202,歴戦のダブレット,1,-1
21203,歴戦のボーン アーマー,1,-1
21204,歴戦のオーキッシュ メイル,1,-1
21205,歴戦のローブ,1,-1
21206,歴戦のグローブ,1,-1
21207,歴戦のブーツ,1,-1
21208,歴戦のボーン シールド,1,-1
21209,歴戦のドワヴィッシュ シールド,1,-1
21210,竜牙のベルト,1,-1
21211,象牙の塔のソリッドヘルム,1,-1
21212,象牙の塔のソリッドプレートメイル,1,-1
21213,象牙の塔のソリッドクローク,1,-1
21214,象牙の塔のソリッドグローブ,1,-1
21215,象牙の塔のソリッドブーツ,1,-1
21216,象牙の塔のソリッドシールド,1,-1
21217,象牙の塔のホーリーヘルム,1,-1
21218,象牙の塔のホーリーローブ,1,-1
21219,象牙の塔のホーリークローク,1,-1
21220,象牙の塔のホーリーグローブ,1,-1
21221,象牙の塔のホーリーブーツ,1,-1
21222,象牙の塔のホーリーシールド,1,-1
21223,修行者のアミュレット,1,-1
21224,修行者のリング,1,-1
21225,修行者のベルト,1,-1
21226,ルドルフ魔法の帽子,1,-1
21227,ハロウィン パンプキン アーマー 2012,1,-1
21228,ハロウィン パンプキン グローブ 2012,1,-1
21229,グロリアス ディケイド シールド,1,-1
21230,グロリアス ディケイド ガーダー,1,-1
21231,体力のガーダー,1,-1
21232,マナのガーダー,1,-1
21233,ウィザードのガーダー,1,-1
21234,遍歴のガーダー,1,-1
21235,コオリノ外套,1,-1
21236,ホノオノ外套,1,-1
21237,オリムのマント,1,-1
21238,精霊の靴：体力,1,-1
21239,精霊の靴：魔力,1,-1
21240,コオリノ小手,1,-1
21241,ヒョウガノ小手,1,-1
21242,トウドノ小手,1,-1
21243,フブキノ小手,1,-1
21244,ゼラチンキューブのアミュレット：剣士,1,-1
21245,ゼラチンキューブのアミュレット：術士,1,-1
21246,王家の強きアミュレット,1,-1
21247,王家の賢きアミュレット,1,-1
21248,王家の猛きアミュレット,1,-1
21249,王家のイアリング,1,-1
21250,マイナー ブラックメタルのチャーム,1,-1
21251,ブラックメタルのチャーム,1,-1
21252,繁栄のアミュレット,1,-1
21253,感謝のネックレス,1,-1
21254,防御の竜牙のリング,1,-1
21255,体力の竜牙のリング,1,-1
21256,魔力の竜牙のリング,1,-1
21257,防御の竜牙のリング(地),1,-1
21258,防御の竜牙のリング(風),1,-1
21259,防御の竜牙のリング(火),1,-1
21260,防御の竜牙のリング(水),1,-1
21261,体力の竜牙のリング(地),1,-1
21262,体力の竜牙のリング(風),1,-1
21263,体力の竜牙のリング(火),1,-1
21264,体力の竜牙のリング(水),1,-1
21265,魔力の竜牙のリング(地),1,-1
21266,魔力の竜牙のリング(風),1,-1
21267,魔力の竜牙のリング(火),1,-1
21268,魔力の竜牙のリング(水),1,-1
21269,%i のピンク クリスタル リング,1,-1
21270,%i のブルー クリスタル リング,1,-1
21271,%i のレッド クリスタル リング,1,-1
21272,%i のグリーン クリスタル リング,1,-1
21273,%i のイエロー クリスタル リング,1,-1
21274,%i のホワイト クリスタル リング,1,-1
21275,鉄壁の紋様,1,-1
21276,癒しの紋様,1,-1
21277,疾風の紋様,1,-1
21278,古代の勇士の魂Ⅰ,1,-1
21279,古代の勇士の魂Ⅱ,1,-1
21280,戦人の力帯,1,-1
21281,修験の力帯,1,-1
21282,妖かしの踊帯,1,-1
21283,熱い勇士の魂,1,-1
21284,ミカン変身帽子,1,-1
21285,10周年記念回復リング,1,-1
21286,10周年記念集中リング,1,-1
21287,10周年記念体力リング,1,-1
21288,10周年記念マナリング,1,-1
21289,10周年記念魔法抵抗リング,1,-1
21290,ストーン グローブ,1,-1
40001,ランプ,10,5
40002,ランタン,100,50
40003,ランタン オイル,30,15
40004,パンプキン ランタン,5000,2500
40005,キャンドル,-1,-1
40006,パイン ワンド,20000,5
40007,エボニー ワンド,3000,3
40008,メイプル ワンド,100000,10
40009,追放ワンド,900,450
40010,レッド ポーション,37,18
40011,オレンジ ポーション,200,100
40012,クリアー ポーション,600,300
40013,グリーン ポーション,200,100
40014,ブレイブ ポーション,800,400
40015,ブルー ポーション,700,350
40016,ウィズダム ポーション,600,300
40017,シアン ポーション,70,35
40018,強化 グリーン ポーション,1500,750
40019,濃縮体力回復剤,55,27
40020,濃縮高級体力回復剤,300,150
40021,濃縮強力体力回復剤,900,450
40022,迅速体力回復剤,63,31
40023,迅速高級体力回復剤,375,187
40024,迅速強力体力回復剤,990,495
40025,オペイク ポーション,2,1
40026,バナナ ジュース,-1,-1
40027,オレンジ ジュース,-1,-1
40028,リンゴ ジュース,-1,-1
40029,象牙の塔の体力回復剤,-1,-1
40030,象牙の塔のヘイスト ポーション,-1,-1
40031,イビル ブラッド,3000,1500
40032,エヴァの祝福,330,165
40033,エリクサー：腕力,1,-1
40034,エリクサー：体力,1,-1
40035,エリクサー：俊敏,1,-1
40036,エリクサー：知力,1,-1
40037,エリクサー：魔力,1,-1
40038,エリクサー：魅力,1,-1
40039,ワイン,-1,-1
40040,ウイスキー,-1,-1
40041,マーメイドの鱗,-1,-1
40042,スピリット ポーション,1,-1
40043,ウサギの肝,1,-1
40044,ダイアモンド,-1,500
40045,ルビー,-1,500
40046,サファイア,-1,500
40047,エメラルド,-1,500
40048,高級 ダイアモンド,-1,1000
40049,高級 ルビー,-1,1000
40050,高級 サファイア,-1,1000
40051,高級 エメラルド,-1,1000
40052,最高級 ダイアモンド,-1,5000
40053,最高級 ルビー,-1,5000
40054,最高級 サファイア,-1,5000
40055,最高級 エメラルド,-1,5000
40056,肉,1,0
40057,フローティング アイ 肉,200,100
40058,きつね色のパン,-1,-1
40059,エッグ,4,2
40060,キャロット,6,3
40061,レモン,6,3
40062,バナナ,6,3
40063,バレンタインデー チョコレート,-1,-1
40064,リンゴ,6,3
40065,キャンディ,5,2
40066,お餅,-1,-1
40067,よもぎ餅,1,-1
40068,エルヴン ワッフル,2000,1000
40069,オレンジ,6,3
40070,進化の実,1,-1
40071,黒こげのパン,-1,-1
40072,パンケーキ,20,10
40073,フルーツ バスケット,-1,-1
40074,防具強化スクロール,31000,15500
40075,防具破壊スクロール,-1,-1
40076,古代のスクロール,-1,-1
40077,古代人の錬金術スクロール,-1,-1
40078,古代人の呪術スクロール,-1,-1
40079,帰還スクロール,120,60
40080,グルーディン 帰還スクロール,1,-1
40081,ギラン 帰還スクロール,1,-1
40082,歌う島 帰還スクロール,1,-1
40083,大空洞 テレポート スクロール,1,-1
40084,ディアド テレポートスクロール,1,-1
40085,話せる島の村 帰還スクロール,1,-1
40086,マス テレポート スクロール,1,-1
40087,武器強化スクロール,75000,37500
40088,変身スクロール,1300,650
40089,復活スクロール,1000,500
40090,ブランク スクロール(Lv1),100,50
40091,ブランク スクロール(Lv2),400,200
40092,ブランク スクロール(Lv3),1000,500
40093,ブランク スクロール(Lv4),2500,1250
40094,ブランク スクロール(Lv5),5000,2500
40095,象牙の塔の帰還スクロール,-1,-1
40096,象牙の塔の変身スクロール,-1,-1
40097,象牙の塔の解呪スクロール,-1,-1
40098,象牙の塔の確認スクロール,-1,-1
40099,象牙の塔のテレポート スクロール,-1,-1
40100,テレポート スクロール,70,35
40101,(旧) 隠された渓谷 帰還スクロール,1,-1
40102,アデン 帰還スクロール,1,-1
40103,象牙の塔の村 帰還スクロール,1,-1
40104,傲慢の塔11階テレポート スクロール,1,-1
40105,傲慢の塔21階テレポート スクロール,1,-1
40106,傲慢の塔31階テレポート スクロール,1,-1
40107,傲慢の塔41階テレポート スクロール,1,-1
40108,傲慢の塔51階テレポート スクロール,1,-1
40109,傲慢の塔61階テレポート スクロール,1,-1
40110,傲慢の塔71階テレポート スクロール,1,-1
40111,傲慢の塔81階テレポート スクロール,1,-1
40112,傲慢の塔91階テレポート スクロール,1,-1
40113,傲慢の塔100階テレポート スクロール,1,-1
40114,エルフの森 帰還スクロール,1,-1
40115,ウッドベック 帰還スクロール,1,-1
40116,ウェルダン 帰還スクロール,1,-1
40117,シルバーナイトタウン 帰還スクロール,1,-1
40118,隠れ里 帰還スクロール,1,-1
40119,解呪スクロール,100,50
40120,レジスタンスの村 帰還スクロール,1,-1
40121,ブラックミスリル鉱山 テレポート スクロール,1,-1
40122,ケント 帰還スクロール,1,-1
40123,ハイネ 帰還スクロール,1,-1
40124,血盟帰還スクロール,120,60
40125,火田村 帰還スクロール,1,-1
40126,確認 スクロール,50,25
40127,イリュージョン 防具強化スクロール,1,-1
40128,イリュージョン 武器強化スクロール,1,-1
40129,ギアンのスクロール,-1,-1
40130,カルバスのスクロール,-1,-1
40131,ガンジのトーテム,-1,-1
40132,ネルガのトーテム,-1,-1
40133,ドゥダ-マラのトーテム,-1,-1
40134,ロバのトーテム,-1,-1
40135,アトゥバのトーテム,-1,-1
40136,3連発 花火,800,400
40137,6連発 花火,1200,600
40138,高級 6連発 花火,2500,1250
40139,ブルー 2段階 花火,400,200
40140,ブルー スパーク,50,25
40141,ブルー 花火,100,50
40142,ブルー ハート 花火,200,100
40143,レッド 2段階 花火,400,200
40144,レッド スパーク,50,25
40145,レッド 花火,100,50
40146,レッド ハート 花火,200,100
40147,グリーン 2段階 円形 花火,400,200
40148,グリーン 2段階 花火,400,200
40149,グリーン 雪結晶 花火,200,100
40150,グリーン スパーク,50,25
40151,グリーン 円形 花火,100,50
40152,グリーン 花火,100,50
40153,グリーン ハート 花火,200,100
40154,クリスマス 花火,1000,500
40155,イエロー 2段階 円形 花火,400,200
40156,イエロー 2段階 花火,400,200
40157,イエロー 雪結晶 花火,200,100
40158,イエロー スパーク,50,25
40159,イエロー 円形 花火,100,50
40160,イエロー 花火,100,50
40161,イエロー ハート 花火,200,100
40162,ゴーレムの心臓,-1,-1
40163,ゴールデン キー,-1,-1
40164,技術書(ショック スタン),10000,5000
40165,技術書(リダクション アーマー),10000,5000
40166,技術書(バウンス アタック),10000,5000
40167,古い皮袋,-1,-1
40168,古い絹袋,-1,-1
40169,ドレイクの心臓,-1,-1
40170,魔法書(ファイアー ボール),1600,800
40171,魔法書(フィジカル エンチャント：DEX),1600,800
40172,魔法書(ウェポン ブレイク),1600,800
40173,魔法書(バンパイアリック タッチ),1600,800
40174,魔法書(スロー),1600,800
40175,魔法書(カウンター マジック),1600,800
40176,魔法書(メディテーション),1600,800
40177,魔法書(アース ジェイル),1600,800
40178,魔法書(カーズ パラライズ),1800,900
40179,魔法書(コール ライトニング),1800,900
40180,魔法書(グレーター ヒール),1800,900
40181,魔法書(テイミング モンスター),1800,900
40182,魔法書(リムーブ カーズ),1800,900
40183,魔法書(コーン オブ コールド),1800,900
40184,魔法書(マナ ドレイン),1800,900
40185,魔法書(ダークネス),1800,900
40186,魔法書(クリエイト ゾンビ),2000,1000
40187,魔法書(フィジカル エンチャント：STR),2000,1000
40188,魔法書(ヘイスト),2000,1000
40189,魔法書(キャンセレーション),2000,1000
40190,魔法書(イラプション),2000,1000
40191,魔法書(サン バースト),2000,1000
40192,魔法書(ウィークネス),2000,1000
40193,魔法書(ブレス ウェポン),2000,1000
40194,魔法書(ヒール オール),2200,1100
40195,魔法書(アイス ランス),2200,1100
40196,魔法書(サモン モンスター),2200,1100
40197,魔法書(ホーリー ウォーク),2200,1100
40198,魔法書(トルネード),2200,1100
40199,魔法書(グレーター ヘイスト),2200,1100
40200,魔法書(バーサーカー),2200,1100
40201,魔法書(ディジーズ),2200,1100
40202,魔法書(フル ヒール),2400,1200
40203,魔法書(ファイアー ウォール),2400,1200
40204,魔法書(ブリザード),2400,1200
40205,魔法書(インビジビリティ),2400,1200
40206,魔法書(リザレクション),2400,1200
40207,魔法書(アース クエイク),2400,1200
40208,魔法書(ライフ ストリーム),2400,1200
40209,魔法書(サイレンス),2400,1200
40210,魔法書(ライトニング ストーム),2600,1300
40211,魔法書(フォグ オブ スリーピング),2600,1300
40212,魔法書(シェイプ チェンジ),2600,1300
40213,魔法書(イミューン トゥ ハーム),2600,1300
40214,魔法書(マス テレポート),2600,1300
40215,魔法書(ファイアー ストーム),2600,1300
40216,魔法書(ディケイ ポーション),2600,1300
40217,魔法書(カウンター ディテクション),2600,1300
40218,魔法書(クリエイト マジカル ウェポン),2800,1400
40219,魔法書(メテオ ストライク),2800,1400
40220,魔法書(グレーター リザレクション),2800,1400
40221,魔法書(マス スロー),2800,1400
40222,魔法書(ディスインテグレート),2800,1400
40223,魔法書(アブソルート バリア),2800,1400
40224,魔法書(アドバンスド スピリッツ),2800,1400
40225,魔法書(フリージング ブリザード),2800,1400
40226,魔法書(トゥルーターゲット),1,-1
40227,魔法書(グローイング オーラ),1,-1
40228,魔法書(コールクラン),1,-1
40229,魔法書(シャイニング シールド),1,-1
40230,魔法書(ブレイブ オーラ),1,-1
40231,魔法書(ラン クラン),1,-1
40232,精霊の水晶(レジスト マジック),1000,500
40233,精霊の水晶(ボディ トゥ マインド),1000,500
40234,精霊の水晶(テレポート トゥ マザー),1000,500
40235,精霊の水晶(クリアー マインド),2000,1000
40236,精霊の水晶(レジスト エレメント),2000,1000
40237,精霊の水晶(リターン トゥ ネイチャー),3000,1500
40238,精霊の水晶(ブラッディ ソウル),3000,1500
40239,精霊の水晶(エレメンタル プロテクション),3000,1500
40240,精霊の水晶(トリプル アロー),3000,1500
40241,精霊の水晶(エレメンタル フォールダウン),4000,2000
40242,精霊の水晶(イレース マジック),4000,2000
40243,精霊の水晶(レッサー エレメンタル),4000,2000
40244,精霊の水晶(エリア サイレンス),5000,2500
40245,精霊の水晶(グレーター エレメンタル),5000,2500
40246,精霊の水晶(カウンター ミラー),5000,2500
40247,精霊の水晶(アース スキン),3000,1500
40248,精霊の水晶(エンタングル),3000,1500
40249,精霊の水晶(アース バインド),4000,2000
40250,精霊の水晶(アース ブレス),4000,2000
40251,精霊の水晶(アイアン スキン),5000,2500
40252,精霊の水晶(エキゾチック バイタライズ),5000,2500
40253,精霊の水晶(ウォーター ライフ),3000,1500
40254,精霊の水晶(ネイチャーズ タッチ),4000,2000
40255,精霊の水晶(ネイチャーズ ブレッシング),5000,2500
40256,精霊の水晶(ファイアー ウェポン),3000,1500
40257,精霊の水晶(ファイアー ブレス),4000,2000
40258,精霊の水晶(バーニング ウェポン),5000,2500
40259,精霊の水晶(エレメンタル ファイアー),5000,2500
40260,精霊の水晶(ウィンド ショット),3000,1500
40261,精霊の水晶(ウィンド ウォーク),3000,1500
40262,精霊の水晶(ストーム アイ),4000,2000
40263,精霊の水晶(ストーム ショット),5000,2500
40264,精霊の水晶(ウィンド シャックル),5000,2500
40265,闇精霊の水晶(ブラインド ハイディング),500,250
40266,闇精霊の水晶(エンチャント ベノム),500,250
40267,闇精霊の水晶(シャドウ アーマー),500,250
40268,闇精霊の水晶(ブリング ストーン),500,250
40269,闇精霊の水晶(ドレス マイティー),500,250
40270,闇精霊の水晶(ムービング アクセレーション),2000,1000
40271,闇精霊の水晶(バーニング スピリッツ),2000,1000
40272,闇精霊の水晶(シャドウ スリープ),2000,1000
40273,闇精霊の水晶(ベノム レジスト),2000,1000
40274,闇精霊の水晶(ドレス デクスタリティー),2000,1000
40275,闇精霊の水晶(ダブル ブレイク),5000,2500
40276,闇精霊の水晶(アンキャニー ドッジ),5000,2500
40277,闇精霊の水晶(シャドウ ファング),5000,2500
40278,闇精霊の水晶(ファイナル バーン),5000,2500
40279,闇精霊の水晶(ドレス イベイジョン),5000,2500
40280,封印された傲慢の塔11階テレポートアミュレット,-1,-1
40281,封印された傲慢の塔21階テレポートアミュレット,-1,-1
40282,封印された傲慢の塔31階テレポートアミュレット,-1,-1
40283,封印された傲慢の塔41階テレポートアミュレット,-1,-1
40284,封印された傲慢の塔51階テレポートアミュレット,-1,-1
40285,封印された傲慢の塔61階テレポートアミュレット,-1,-1
40286,封印された傲慢の塔71階テレポートアミュレット,-1,-1
40287,封印された傲慢の塔81階テレポートアミュレット,-1,-1
40288,封印された傲慢の塔91階テレポートアミュレット,-1,-1
40289,傲慢の塔11階テレポートアミュレット,1,-1
40290,傲慢の塔21階テレポートアミュレット,1,-1
40291,傲慢の塔31階テレポートアミュレット,1,-1
40292,傲慢の塔41階テレポートアミュレット,1,-1
40293,傲慢の塔51階テレポートアミュレット,1,-1
40294,傲慢の塔61階テレポートアミュレット,1,-1
40295,傲慢の塔71階テレポートアミュレット,1,-1
40296,傲慢の塔81階テレポートアミュレット,1,-1
40297,傲慢の塔91階テレポートアミュレット,1,-1
40298,話せる島行きチケット,300,150
40299,グルーディオ領地行きチケット,300,150
40300,忘れられた島行きチケット,15000,7500
40301,ハイネ行きチケット,15000,7500
40302,海賊島行きチケット,690,345
40303,隠された船着場行きチケット,690,345
40304,マーブルの遺産,-1,-1
40305,ファアグリオの遺産,-1,-1
40306,エヴァの遺産,-1,-1
40307,サイハの遺産,-1,-1
40308,アデナ,-1,1
40309,レース チケット,-1,500
40312,宿屋のキー,-1,-1
40313,パールシルバー キー,-1,-1
40314,ペットのアミュレット,-1,-1
40315,ペットの笛,500,250
40316,ペットのアミュレット,-1,-1
40317,砥石,200,100
40318,魔力の石,400,200
40319,精霊の玉,300,150
40320,黒魔石,400,200
40321,ダーク ストーン,1,-1
40322,ブレイブ ストーン,-1,-1
40323,ワイズ ストーン,-1,-1
40324,カイザー ストーン,-1,-1
40325,2面 コイン,10000,5000
40326,3方向 ルーレット,10000,5000
40327,4方向 ルーレット,10000,5000
40328,6面 ダイス,10000,5000
40329,原住民のトーテム,-1,-1
40330,無限の矢筒,-1,-1
40331,ケント ソード,-1,5000
40332,ケント ボウ,-1,5000
40333,ケント スタッフ,-1,80000
40334,ケント デュアルブレード,-1,20000
40335,ケント アックス,-1,1000
40336,ケント ブーツ,-1,8000
40337,ケント メイル,-1,100000
40338,ケント グローブ,-1,10000
40339,ケント シールド,-1,30000
40340,ケント ヘルム,-1,50000
40341,アンタラスの鱗,-1,-1
40342,アンタラスの欠けた爪,-1,-1
40343,アンタラスの眼,-1,-1
40344,アンタラスの血,-1,-1
40345,アンタラスの肉,-1,-1
40346,アンタラスの心臓,-1,-1
40347,アンタラスの骨,-1,-1
40348,アンタラスの牙,-1,-1
40349,ヴァラカスの鱗,-1,-1
40350,ヴァラカスの欠けた爪,-1,-1
40351,ヴァラカスの眼,-1,-1
40352,ヴァラカスの血,-1,-1
40353,ヴァラカスの肉,-1,-1
40354,ヴァラカスの心臓,-1,-1
40355,ヴァラカスの骨,-1,-1
40356,ヴァラカスの牙,-1,-1
40357,パプリオンの鱗,-1,-1
40358,パプリオンの欠けた爪,-1,-1
40359,パプリオンの眼,-1,-1
40360,パプリオンの血,-1,-1
40361,パプリオンの肉,-1,-1
40362,パプリオンの心臓,-1,-1
40363,パプリオンの骨,-1,-1
40364,パプリオンの牙,-1,-1
40365,リンドビオルの鱗,-1,-1
40366,リンドビオルの欠けた爪,-1,-1
40367,リンドビオルの眼,-1,-1
40368,リンドビオルの血,-1,-1
40369,リンドビオルの肉,-1,-1
40370,リンドビオルの心臓,-1,-1
40371,リンドビオルの骨,-1,-1
40372,リンドビオルの牙,-1,-1
40373,地図：アデン全域,-1,-1
40374,地図：話せる島,-1,-1
40375,地図：グルーディオ,-1,-1
40376,地図：ケント城,-1,-1
40377,地図：オークの森,-1,-1
40378,地図：エルフの森,-1,-1
40379,地図：ウィンダウッド,-1,-1
40380,地図：シルバーナイトの村,-1,-1
40381,地図：ドラゴン バレー,-1,-1
40382,地図：ギラン,-1,-1
40383,地図：歌う島,-1,-1
40384,地図：隠された渓谷,-1,-1
40385,地図：ハイネ,-1,-1
40386,地図：火竜の棲処,-1,-1
40387,地図：オーレン,-1,-1
40388,地図：アデン,-1,-1
40389,地図：沈黙の洞窟,-1,-1
40390,地図：海賊島,-1,-1
40391,電卓,1,-1
40392,クリスマス ツリー,-1,-1
40393,レッド ドラゴンの鱗,-1,-1
40394,ホワイト ドラゴンの鱗,-1,-1
40395,ブルー ドラゴンの鱗,-1,-1
40396,グリーン ドラゴンの鱗,-1,-1
40397,キメラの皮：ドラゴン,-1,-1
40398,キメラの皮：ヤギ,-1,-1
40399,キメラの皮：ライオン,-1,-1
40400,キメラの皮：スネーク,-1,-1
40401,カオス レザー(火),-1,-1
40402,カオス レザー(水),-1,-1
40403,カオス レザー(風),-1,-1
40404,カオス レザー(地),-1,-1
40405,動物の皮,4,2
40406,高級皮革,-1,-1
40407,ボーン ピース,-1,-1
40408,ランプ メタル,-1,-1
